Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Paris Johnson,T,57,100%,0,0%,3,14%,1,Cardinals,7.0,2024,107
Evan Brown,C,57,100%,0,0%,3,14%,1,Cardinals,7.0,2024,107
Hjalte Froholdt,C,57,100%,0,0%,3,14%,1,Cardinals,7.0,2024,107
Kelvin Beachum,T,57,100%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Kyler Murray,QB,54,95%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Trey McBride,TE,54,95%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Marvin Harrison Jr.,WR,48,84%,0,0%,0,0%,1,Cardinals,7.0,2024,107
James Conner,RB,48,84%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Michael Wilson,WR,44,77%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Trystan Colon,C,37,65%,0,0%,3,14%,1,Cardinals,7.0,2024,107
Tip Reiman,TE,30,53%,0,0%,8,37%,1,Cardinals,7.0,2024,107
Elijah Higgins,TE,21,37%,0,0%,10,46%,1,Cardinals,7.0,2024,107
Isaiah Adams,G,20,35%,0,0%,3,14%,1,Cardinals,7.0,2024,107
Greg Dortch,WR,17,30%,0,0%,9,41%,1,Cardinals,7.0,2024,107
Zay Jones,WR,11,19%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Emari Demercado,RB,6,11%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Trey Benson,RB,4,7%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Clayton Tune,QB,3,5%,0,0%,0,0%,1,Cardinals,7.0,2024,107
Zach Pascal,WR,2,4%,0,0%,14,64%,1,Cardinals,7.0,2024,107
Starling Thomas,CB,0,0%,66,100%,6,27%,1,Cardinals,7.0,2024,107
Jalen Thompson,FS,0,0%,66,100%,0,0%,1,Cardinals,7.0,2024,107
Budda Baker,SS,0,0%,66,100%,0,0%,1,Cardinals,7.0,2024,107
Kyzir White,LB,0,0%,66,100%,0,0%,1,Cardinals,7.0,2024,107
Mack Wilson,LB,0,0%,59,89%,1,5%,1,Cardinals,7.0,2024,107
Max Melton,CB,0,0%,52,79%,12,55%,1,Cardinals,7.0,2024,107
Garrett Williams,CB,0,0%,52,79%,0,0%,1,Cardinals,7.0,2024,107
Zaven Collins,LB,0,0%,40,61%,1,5%,1,Cardinals,7.0,2024,107
Dante Stills,DT,0,0%,36,55%,4,18%,1,Cardinals,7.0,2024,107
L.J. Collier,DT,0,0%,33,50%,0,0%,1,Cardinals,7.0,2024,107
Julian Okwara,LB,0,0%,29,44%,6,27%,1,Cardinals,7.0,2024,107
Ben Stille,DT,0,0%,27,41%,0,0%,1,Cardinals,7.0,2024,107
Jesse Luketa,LB,0,0%,22,33%,19,87%,1,Cardinals,7.0,2024,107
Dennis Gardeck,LB,0,0%,22,33%,8,37%,1,Cardinals,7.0,2024,107
Krys Barnes,LB,0,0%,20,30%,19,87%,1,Cardinals,7.0,2024,107
Naquan Jones,DT,0,0%,20,30%,5,23%,1,Cardinals,7.0,2024,107
Roy Lopez,NT,0,0%,20,30%,4,18%,1,Cardinals,7.0,2024,107
Khyiris Tonga,NT,0,0%,14,21%,1,5%,1,Cardinals,7.0,2024,107
Sean Murphy-Bunting,CB,0,0%,14,21%,0,0%,1,Cardinals,7.0,2024,107
Dadrion Taylor-Demerson,FS,0,0%,2,3%,15,68%,1,Cardinals,7.0,2024,107
Joey Blount,FS,0,0%,0,0%,19,87%,1,Cardinals,7.0,2024,107
Markus Bailey,LB,0,0%,0,0%,16,73%,1,Cardinals,7.0,2024,107
DeeJay Dallas,RB,0,0%,0,0%,14,64%,1,Cardinals,7.0,2024,107
Darren Hall,FS,0,0%,0,0%,9,41%,1,Cardinals,7.0,2024,107
Blake Gillikin,P,0,0%,0,0%,7,32%,1,Cardinals,7.0,2024,107
Aaron Brewer,LS,0,0%,0,0%,7,32%,1,Cardinals,7.0,2024,107
Chad Ryland,K,0,0%,0,0%,6,27%,1,Cardinals,7.0,2024,107
Jon Gaines,G,0,0%,0,0%,3,14%,1,Cardinals,7.0,2024,107
Charlie Heck,T,0,0%,0,0%,3,14%,1,Cardinals,7.0,2024,107
