#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:07,LAR 11,7,3:31,36,Punt,1,Rams,7.0,2024,103
2,1,4:32,LAR 24,4,1:59,11,Punt,1,Rams,7.0,2024,103
3,2,14:04,LAR 30,6,3:12,21,Downs,1,Rams,7.0,2024,103
4,2,9:13,LAR 20,3,2:09,9,Punt,1,Rams,7.0,2024,103
5,2,4:47,LVR 47,4,1:47,47,Touchdown,1,Rams,7.0,2024,103
6,3,15:00,LAR 30,3,1:03,6,Punt,1,Rams,7.0,2024,103
7,3,12:26,LAR 40,5,3:05,16,Punt,1,Rams,7.0,2024,103
8,3,8:31,LVR 31,2,1:01,31,Touchdown,1,Rams,7.0,2024,103
9,3,2:25,LAR 30,4,1:19,17,Interception,1,Rams,7.0,2024,103
10,4,14:52,LAR 30,9,4:41,54,Missed FG,1,Rams,7.0,2024,103
11,4,2:46,LAR 30,4,1:07,23,Punt,1,Rams,7.0,2024,103
12,4,1:18,LVR 32,2,1:18,-2,End of Game,1,Rams,7.0,2024,103
