Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Robert Jones,G,69,100%,0,0%,3,11%,0,Dolphins,7.0,2024,99
Austin Jackson,T,69,100%,0,0%,3,11%,0,Dolphins,7.0,2024,99
Liam Eichenberg,G,69,100%,0,0%,3,11%,0,Dolphins,7.0,2024,99
Terron Armstead,T,69,100%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Aaron Brewer,G,69,100%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Tyreek Hill,WR,62,90%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Jaylen Waddle,WR,59,86%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Tyler Huntley,QB,46,67%,0,0%,0,0%,0,Dolphins,7.0,2024,99
De'Von Achane,RB,40,58%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Julian Hill,TE,36,52%,0,0%,17,63%,0,Dolphins,7.0,2024,99
Jonnu Smith,TE,34,49%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Alec Ingold,FB,27,39%,0,0%,10,37%,0,Dolphins,7.0,2024,99
Malik Washington,WR,25,36%,0,0%,4,15%,0,Dolphins,7.0,2024,99
Tim Boyle,QB,23,33%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Raheem Mostert,RB,23,33%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Durham Smythe,TE,17,25%,0,0%,14,52%,0,Dolphins,7.0,2024,99
Odell Beckham Jr.,WR,11,16%,0,0%,0,0%,0,Dolphins,7.0,2024,99
Jaylen Wright,RB,6,9%,0,0%,1,4%,0,Dolphins,7.0,2024,99
Braxton Berrios,WR,5,7%,0,0%,10,37%,0,Dolphins,7.0,2024,99
Jordyn Brooks,LB,0,0%,62,100%,4,15%,0,Dolphins,7.0,2024,99
Marcus Maye,FS,0,0%,62,100%,4,15%,0,Dolphins,7.0,2024,99
Kendall Fuller,CB,0,0%,62,100%,3,11%,0,Dolphins,7.0,2024,99
Jordan Poyer,SS,0,0%,62,100%,0,0%,0,Dolphins,7.0,2024,99
Jalen Ramsey,CB,0,0%,62,100%,0,0%,0,Dolphins,7.0,2024,99
Zach Sieler,DE,0,0%,52,84%,10,37%,0,Dolphins,7.0,2024,99
Kader Kohou,CB,0,0%,49,79%,0,0%,0,Dolphins,7.0,2024,99
David Long,LB,0,0%,42,68%,1,4%,0,Dolphins,7.0,2024,99
Chop Robinson,LB,0,0%,38,61%,6,22%,0,Dolphins,7.0,2024,99
Calais Campbell,DE,0,0%,37,60%,10,37%,0,Dolphins,7.0,2024,99
Da'Shawn Hand,DE,0,0%,37,60%,7,26%,0,Dolphins,7.0,2024,99
Tyus Bowser,LB,0,0%,37,60%,4,15%,0,Dolphins,7.0,2024,99
Benito Jones,DT,0,0%,27,44%,4,15%,0,Dolphins,7.0,2024,99
Anthony Walker,LB,0,0%,20,32%,16,59%,0,Dolphins,7.0,2024,99
Mohamed Kamara,LB,0,0%,16,26%,1,4%,0,Dolphins,7.0,2024,99
Quinton Bell,LB,0,0%,9,15%,24,89%,0,Dolphins,7.0,2024,99
Brandon Pili,NT,0,0%,6,10%,0,0%,0,Dolphins,7.0,2024,99
Siran Neal,CB,0,0%,1,2%,24,89%,0,Dolphins,7.0,2024,99
Duke Riley,LB,0,0%,1,2%,24,89%,0,Dolphins,7.0,2024,99
Elijah Campbell,SS,0,0%,0,0%,20,74%,0,Dolphins,7.0,2024,99
Tanner Conner,WR,0,0%,0,0%,17,63%,0,Dolphins,7.0,2024,99
Storm Duck,CB,0,0%,0,0%,10,37%,0,Dolphins,7.0,2024,99
Nik Needham,CB,0,0%,0,0%,10,37%,0,Dolphins,7.0,2024,99
Matt Overton,LS,0,0%,0,0%,9,33%,0,Dolphins,7.0,2024,99
Jake Bailey,P,0,0%,0,0%,9,33%,0,Dolphins,7.0,2024,99
Jason Sanders,K,0,0%,0,0%,6,22%,0,Dolphins,7.0,2024,99
Lester Cotton,G,0,0%,0,0%,3,11%,0,Dolphins,7.0,2024,99
Patrick Paul,T,0,0%,0,0%,3,11%,0,Dolphins,7.0,2024,99
Kendall Lamm,T,0,0%,0,0%,3,11%,0,Dolphins,7.0,2024,99
