Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Andy Dalton,CAR,0,0,0,0,0,7.0,2024,102
Bryce Young,CAR,0,0,0,0,0,7.0,2024,102
Chuba Hubbard,CAR,0,0,0,0,0,7.0,2024,102
Miles Sanders,CAR,2,1,-6,0,-6,7.0,2024,102
Xavier Legette,CAR,3,2,3,0,6,7.0,2024,102
Ja'Tavion Sanders,CAR,6,6,61,0,29,7.0,2024,102
Diontae Johnson,CAR,3,1,17,0,17,7.0,2024,102
Jalen Coker,CAR,1,1,10,0,10,7.0,2024,102
Ian Thomas,CAR,2,2,4,0,2,7.0,2024,102
Marcus Mariota,WAS,0,0,0,0,0,7.0,2024,102
Jayden Daniels,WAS,0,0,0,0,0,7.0,2024,102
Brian Robinson Jr.,WAS,0,0,0,0,0,7.0,2024,102
Jeremy McNichols,WAS,0,0,0,0,0,7.0,2024,102
Austin Ekeler,WAS,2,2,3,0,3,7.0,2024,102
Terry McLaurin,WAS,6,6,98,0,25,7.0,2024,102
Zach Ertz,WAS,5,4,40,1,15,7.0,2024,102
Olamide Zaccheaus,WAS,6,4,25,0,12,7.0,2024,102
Dyami Brown,WAS,3,1,23,0,23,7.0,2024,102
Noah Brown,WAS,1,1,16,0,16,7.0,2024,102
Ben Sinnott,WAS,2,2,6,1,3,7.0,2024,102
