Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jared Goff,DET,22,25,280,2,0,4,33,35,140.0,7.0,2024,95
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
David Montgomery,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
Jalen Reeves-Maybin,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
Tim Patrick,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
Jameson Williams,DET,0,0,0,0,0,0,0,0,,7.0,2024,95
Sam Darnold,MIN,22,27,259,1,1,4,15,51,103.5,7.0,2024,95
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,7.0,2024,95
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,7.0,2024,95
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,7.0,2024,95
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,7.0,2024,95
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,7.0,2024,95
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,7.0,2024,95
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,7.0,2024,95
