Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joe Burrow,CIN,15,25,181,8,28.6,264,10.6,89,5.9,3.6,92,6.1,1,4.0%,4,16.0%,3,5,1,3,7,25.0%,0,,7.0,2024,98
Dorian Thompson-Robinson,CLE,11,24,82,3,12.0,130,5.4,36,3.3,1.5,46,4.2,1,5.0%,3,15.0%,1,8,3,6,10,40.0%,0,,7.0,2024,98
Deshaun Watson,CLE,15,17,128,5,26.3,111,6.5,78,5.2,4.6,50,3.3,0,0.0%,2,11.8%,2,2,2,1,5,26.3%,0,,7.0,2024,98
Jameis Winston,CLE,5,11,67,4,33.3,116,10.5,51,10.2,4.6,16,3.2,1,9.1%,2,18.2%,1,0,1,0,2,16.7%,0,,7.0,2024,98
