Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Tyler Huntley,MIA,0,0,0,0,0,7.0,2024,99
Tim Boyle,MIA,0,0,0,0,0,7.0,2024,99
De'Von Achane,MIA,3,2,8,0,9,7.0,2024,99
Raheem Mostert,MIA,0,0,0,0,0,7.0,2024,99
Jaylen Wright,MIA,0,0,0,0,0,7.0,2024,99
Tyreek Hill,MIA,2,1,8,0,8,7.0,2024,99
Jonnu Smith,MIA,7,7,96,1,18,7.0,2024,99
Jaylen Waddle,MIA,2,1,11,0,11,7.0,2024,99
Malik Washington,MIA,3,2,9,0,7,7.0,2024,99
Julian Hill,MIA,2,1,4,0,4,7.0,2024,99
Odell Beckham Jr.,MIA,2,0,0,0,0,7.0,2024,99
Alec Ingold,MIA,1,1,25,0,25,7.0,2024,99
Anthony Richardson,IND,0,0,0,0,0,7.0,2024,99
Tyler Goodson,IND,0,0,0,0,0,7.0,2024,99
Trey Sermon,IND,1,1,13,0,13,7.0,2024,99
Ashton Dulin,IND,0,0,0,0,0,7.0,2024,99
Michael Pittman Jr.,IND,5,3,63,0,33,7.0,2024,99
Adonai Mitchell,IND,3,2,30,0,16,7.0,2024,99
Alec Pierce,IND,5,2,15,0,10,7.0,2024,99
Will Mallory,IND,1,1,5,0,5,7.0,2024,99
Josh Downs,IND,3,1,3,0,3,7.0,2024,99
Andrew Ogletree,IND,1,0,0,0,0,7.0,2024,99
Kylen Granson,IND,2,0,0,0,0,7.0,2024,99
Mo Alie-Cox,IND,1,0,0,0,0,7.0,2024,99
