Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Drake Maye,NWE,3,18,0,15,7.0,2024,94
Rhamondre Stevenson,NWE,7,18,0,11,7.0,2024,94
Antonio Gibson,NWE,3,4,0,3,7.0,2024,94
Hunter Henry,NWE,0,0,0,0,7.0,2024,94
Kayshon Boutte,NWE,0,0,0,0,7.0,2024,94
Austin Hooper,NWE,0,0,0,0,7.0,2024,94
K.J. Osborn,NWE,0,0,0,0,7.0,2024,94
Kendrick Bourne,NWE,0,0,0,0,7.0,2024,94
Demario Douglas,NWE,0,0,0,0,7.0,2024,94
Ja'Lynn Polk,NWE,0,0,0,0,7.0,2024,94
Jamycal Hasty,NWE,2,-2,0,2,7.0,2024,94
Trevor Lawrence,JAX,2,13,0,11,7.0,2024,94
Tank Bigsby,JAX,26,118,2,13,7.0,2024,94
D'Ernest Johnson,JAX,9,38,0,10,7.0,2024,94
Brian Thomas,JAX,2,2,0,1,7.0,2024,94
Evan Engram,JAX,0,0,0,0,7.0,2024,94
Christian Kirk,JAX,0,0,0,0,7.0,2024,94
Gabriel Davis,JAX,0,0,0,0,7.0,2024,94
