#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:31,TEN 8,4,2:17,17,Punt,0,Titans,7.0,2024,97
2,1,10:00,TEN 32,13,7:03,61,Field Goal,0,Titans,7.0,2024,97
3,1,1:16,TEN 25,8,4:45,75,Touchdown,0,Titans,7.0,2024,97
4,2,10:04,TEN 30,4,1:34,13,Fumble,0,Titans,7.0,2024,97
5,2,6:07,TEN 20,5,3:26,6,Punt,0,Titans,7.0,2024,97
6,2,0:44,TEN 40,5,0:44,39,End of Half,0,Titans,7.0,2024,97
7,3,15:00,TEN 36,4,2:05,5,Downs,0,Titans,7.0,2024,97
8,3,10:23,TEN 30,4,2:18,12,Punt,0,Titans,7.0,2024,97
9,3,4:12,TEN 23,3,1:23,-6,Punt,0,Titans,7.0,2024,97
10,4,14:54,TEN 30,3,0:29,0,Punt,0,Titans,7.0,2024,97
11,4,9:26,TEN 30,12,4:49,50,Interception,0,Titans,7.0,2024,97
12,4,1:53,TEN 30,3,1:53,5,End of Game,0,Titans,7.0,2024,97
