Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jaguars,17.0,17.6,10.67,5.93,0.0,-3.61,-9.59,2.39,0.0,-0.01,-5.77,3.89,-0.03,2.95,-1.05,7.0,2024,94
Patriots,-17.0,3.61,9.59,-2.39,0.0,-17.6,-10.67,-5.93,0.0,0.01,-3.89,5.77,-2.95,0.03,1.05,7.0,2024,94
