Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Andy Dalton,CAR,11,16,93,5.0,27.8,76,4.8,57,5.2,3.6,36,3.3,0,0.0%,3,20.0%,2,4,4,0,6,31.6%,1,4.0,7.0,2024,102
Bryce Young,CAR,2,2,-4,,,-8,-4.0,-8,-4.0,-4.0,4,2.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,7.0,2024,102
Marcus Mariota,WAS,18,23,205,12.0,50.0,241,10.5,155,8.6,6.7,50,2.8,2,8.7%,2,8.7%,1,8,1,1,3,11.5%,2,8.5,7.0,2024,102
Jayden Daniels,WAS,2,2,6,0.0,0.0,-3,-1.5,-3,-1.5,-1.5,9,4.5,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,7.0,2024,102
