Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Ja'Tavion Sanders,CAR,6,6,61,0,2.0,31,5.2,30,5.0,5.2,0,,0,0.0,0,109.0,7.0,2024,102
Xavier Legette,CAR,3,2,3,0,0.0,3,1.5,0,0.0,0.7,0,,0,0.0,0,70.1,7.0,2024,102
Ian Thomas,CAR,2,2,4,0,1.0,-1,-0.5,5,2.5,-0.5,0,,0,0.0,0,79.2,7.0,2024,102
Jalen Coker,CAR,1,1,10,0,1.0,5,5.0,5,5.0,5.0,0,,0,0.0,0,108.3,7.0,2024,102
Diontae Johnson,CAR,3,1,17,0,1.0,17,17.0,0,0.0,13.3,0,,0,0.0,1,13.9,7.0,2024,102
Miles Sanders,CAR,2,1,-6,0,0.0,-6,-6.0,0,0.0,-7.0,0,,0,0.0,1,16.7,7.0,2024,102
Terry McLaurin,WAS,6,6,98,0,5.0,75,12.5,23,3.8,12.5,0,,0,0.0,0,118.7,7.0,2024,102
Zach Ertz,WAS,5,4,40,1,2.0,28,7.0,12,3.0,8.2,0,,1,20.0,0,139.6,7.0,2024,102
Olamide Zaccheaus,WAS,6,4,25,0,2.0,21,5.3,4,1.0,7.2,1,4.0,1,16.7,0,75.0,7.0,2024,102
Austin Ekeler,WAS,2,2,3,0,,-4,-2.0,7,3.5,-2.0,0,,0,0.0,0,79.2,7.0,2024,102
Ben Sinnott,WAS,2,2,6,1,1.0,0,0.0,6,3.0,0.0,0,,0,0.0,0,118.7,7.0,2024,102
Dyami Brown,WAS,3,1,23,0,1.0,17,17.0,6,6.0,22.7,0,,0,0.0,0,61.8,7.0,2024,102
Noah Brown,WAS,1,1,16,0,1.0,15,15.0,1,1.0,15.0,0,,0,0.0,0,118.7,7.0,2024,102
