Player,Pos,home_team,team,week,year,game_id
Aaron Rodgers,QB,0,Jets,7.0,2024,105
Breece Hall,RB,0,Jets,7.0,2024,105
Garrett Wilson,WR,0,Jets,7.0,2024,105
Davante Adams,WR,0,Jets,7.0,2024,105
Allen Lazard,WR,0,Jets,7.0,2024,105
Tyler Conklin,TE,0,Jets,7.0,2024,105
Morgan Moses,OL,0,Jets,7.0,2024,105
Tyron Smith,OL,0,Jets,7.0,2024,105
John Simpson,OL,0,Jets,7.0,2024,105
Alijah Vera-Tucker,G,0,Jets,7.0,2024,105
Joe Tippmann,C,0,Jets,7.0,2024,105
Micheal Clemons,DL,0,Jets,7.0,2024,105
Quinnen Williams,DL,0,Jets,7.0,2024,105
Will McDonald,DE,0,Jets,7.0,2024,105
Javon Kinlaw,DT,0,Jets,7.0,2024,105
C.J. Mosley,LB,0,Jets,7.0,2024,105
Jamien Sherwood,LB,0,Jets,7.0,2024,105
Quincy Williams,LB,0,Jets,7.0,2024,105
Sauce Gardner,CB,0,Jets,7.0,2024,105
Brandin Echols,CB,0,Jets,7.0,2024,105
Jalen Mills,S,0,Jets,7.0,2024,105
Tony Adams,S,0,Jets,7.0,2024,105
