Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Geno Smith,SEA,0,0,0,0,0,7.0,2024,96
Jaxon Smith-Njigba,SEA,6,3,9,0,5,7.0,2024,96
Kenneth Walker III,SEA,2,2,24,1,17,7.0,2024,96
Zach Charbonnet,SEA,1,1,-5,0,-5,7.0,2024,96
Kenny McIntosh,SEA,0,0,0,0,0,7.0,2024,96
D.K. Metcalf,SEA,7,4,99,1,35,7.0,2024,96
Noah Fant,SEA,4,4,65,0,28,7.0,2024,96
Tyler Lockett,SEA,6,4,45,0,16,7.0,2024,96
AJ Barner,SEA,1,1,5,0,5,7.0,2024,96
Jake Bobo,SEA,1,0,0,0,0,7.0,2024,96
Kirk Cousins,ATL,0,0,0,0,0,7.0,2024,96
Michael Penix,ATL,0,0,0,0,0,7.0,2024,96
Bijan Robinson,ATL,5,3,40,0,26,7.0,2024,96
Tyler Allgeier,ATL,1,1,9,0,9,7.0,2024,96
Jase McClellan,ATL,0,0,0,0,0,7.0,2024,96
Kyle Pitts,ATL,9,7,65,0,13,7.0,2024,96
Drake London,ATL,8,6,63,1,17,7.0,2024,96
Darnell Mooney,ATL,8,5,46,0,20,7.0,2024,96
Casey Washington,ATL,1,1,14,0,14,7.0,2024,96
Ray-Ray McCloud,ATL,4,2,9,0,6,7.0,2024,96
