Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jalen Hurts,PHI,10,14,114,6.0,33.3,100,7.1,76,7.6,5.4,38,3.8,0,0.0%,2,15.4%,4,4,1,1,6,28.6%,3,7.0,7.0,2024,101
Kenny Pickett,PHI,0,1,0,,,5,5.0,0,,0.0,0,,0,0.0%,1,100.0%,1,0,0,1,2,100.0%,0,,7.0,2024,101
Daniel Jones,NYG,14,21,99,6.0,21.4,128,6.1,48,3.4,2.3,51,3.6,0,0.0%,3,15.8%,7,0,0,3,10,33.3%,2,5.5,7.0,2024,101
Drew Lock,NYG,3,8,6,0.0,0.0,71,8.9,-3,-1.0,-0.4,9,3.0,1,12.5%,2,25.0%,1,0,0,0,1,10.0%,1,13.0,7.0,2024,101
