Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,7.0,2024,106
Derrick Henry,BAL,1,1,13,1,13,7.0,2024,106
Zay Flowers,BAL,1,1,11,0,11,7.0,2024,106
Justice Hill,BAL,3,3,44,1,18,7.0,2024,106
Rashod Bateman,BAL,4,4,121,1,59,7.0,2024,106
Mark Andrews,BAL,4,4,41,2,20,7.0,2024,106
Nelson Agholor,BAL,2,1,20,0,20,7.0,2024,106
Isaiah Likely,BAL,4,2,17,0,10,7.0,2024,106
Charlie Kolar,BAL,1,1,14,0,14,7.0,2024,106
Patrick Ricard,BAL,1,0,0,0,0,7.0,2024,106
Baker Mayfield,TAM,0,0,0,0,0,7.0,2024,106
Rachaad White,TAM,6,6,71,2,23,7.0,2024,106
Sean Tucker,TAM,2,1,9,0,9,7.0,2024,106
Bucky Irving,TAM,3,3,54,0,25,7.0,2024,106
Jalen McMillan,TAM,8,3,15,0,8,7.0,2024,106
Cade Otton,TAM,10,8,100,0,28,7.0,2024,106
Chris Godwin,TAM,9,7,65,0,21,7.0,2024,106
Mike Evans,TAM,3,1,25,1,25,7.0,2024,106
Trey Palmer,TAM,3,1,16,0,16,7.0,2024,106
Sterling Shepard,TAM,1,1,15,0,15,7.0,2024,106
