Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Gardner Minshew II,LVR,15,34,154,0,3,2,11,25,21.0,7.0,2024,103
Aidan O'Connell,LVR,6,10,52,0,0,0,0,12,73.7,7.0,2024,103
Alexander Mattison,LVR,0,0,0,0,0,0,0,0,,7.0,2024,103
Zamir White,LVR,0,0,0,0,0,0,0,0,,7.0,2024,103
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,7.0,2024,103
DJ Turner,LVR,0,0,0,0,0,0,0,0,,7.0,2024,103
Brock Bowers,LVR,0,0,0,0,0,0,0,0,,7.0,2024,103
Harrison Bryant,LVR,0,0,0,0,0,0,0,0,,7.0,2024,103
Matthew Stafford,LAR,14,23,154,0,1,1,10,37,62.6,7.0,2024,103
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
Xavier Smith,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
Blake Corum,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
Tyler Johnson,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
Colby Parkinson,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
Demarcus Robinson,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
Hunter Long,LAR,0,0,0,0,0,0,0,0,,7.0,2024,103
