Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Aaron Rodgers,NYJ,24,39,276,13,32.5,203,5.2,90,3.8,2.3,186,7.8,1,2.6%,9,23.1%,1,9,0,7,8,20.0%,0,,7.0,2024,105
Russell Wilson,PIT,16,29,264,12,40.0,238,8.2,149,9.3,5.1,115,7.2,2,7.4%,6,22.2%,1,11,5,4,10,32.3%,1,1.0,7.0,2024,105
