Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,0,7.0,2024,100
Joe Mixon,HOU,3,2,9,0,11,7.0,2024,100
Dare Ogunbowale,HOU,1,0,0,0,0,7.0,2024,100
Dameon Pierce,HOU,0,0,0,0,0,7.0,2024,100
Dalton Schultz,HOU,2,1,28,0,28,7.0,2024,100
Stefon Diggs,HOU,7,5,23,0,17,7.0,2024,100
Cade Stover,HOU,1,1,15,0,15,7.0,2024,100
Xavier Hutchinson,HOU,1,1,11,0,11,7.0,2024,100
Tank Dell,HOU,4,0,0,0,0,7.0,2024,100
Jordan Love,GNB,0,0,0,0,0,7.0,2024,100
Josh Jacobs,GNB,5,5,16,1,8,7.0,2024,100
Emanuel Wilson,GNB,0,0,0,0,0,7.0,2024,100
Romeo Doubs,GNB,10,8,94,0,23,7.0,2024,100
Dontayvion Wicks,GNB,6,3,48,1,30,7.0,2024,100
Tucker Kraft,GNB,4,3,33,1,14,7.0,2024,100
Jayden Reed,GNB,4,2,10,0,6,7.0,2024,100
Ben Sims,GNB,1,1,2,0,2,7.0,2024,100
Bo Melton,GNB,1,1,8,0,8,7.0,2024,100
Christian Watson,GNB,2,1,9,0,9,7.0,2024,100
