Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Tristan Wirfs,T,82,100%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
Ben Bredeson,G,82,100%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
Cody Mauch,G,82,100%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
Luke Goedeke,G,82,100%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
Baker Mayfield,QB,82,100%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Graham Barton,C,82,100%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Cade Otton,TE,80,98%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Chris Godwin,WR,70,85%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Trey Palmer,WR,59,72%,0,0%,2,7%,1,Buccaneers,7.0,2024,106
Jalen McMillan,WR,49,60%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Rachaad White,RB,39,48%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Sterling Shepard,WR,37,45%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Bucky Irving,RB,29,35%,0,0%,8,28%,1,Buccaneers,7.0,2024,106
Mike Evans,WR,23,28%,0,0%,0,0%,1,Buccaneers,7.0,2024,106
Sean Tucker,RB,16,20%,0,0%,12,41%,1,Buccaneers,7.0,2024,106
Ko Kieft,TE,6,7%,0,0%,18,62%,1,Buccaneers,7.0,2024,106
Devin Culp,TE,1,1%,0,0%,10,34%,1,Buccaneers,7.0,2024,106
Justin Skule,T,1,1%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
Zyon McCollum,CB,0,0%,59,100%,13,45%,1,Buccaneers,7.0,2024,106
K.J. Britt,LB,0,0%,59,100%,7,24%,1,Buccaneers,7.0,2024,106
Tyrek Funderburk,CB,0,0%,59,100%,2,7%,1,Buccaneers,7.0,2024,106
Antoine Winfield Jr.,FS,0,0%,59,100%,0,0%,1,Buccaneers,7.0,2024,106
Lavonte David,LB,0,0%,59,100%,0,0%,1,Buccaneers,7.0,2024,106
Jordan Whitehead,SS,0,0%,44,75%,0,0%,1,Buccaneers,7.0,2024,106
Calijah Kancey,DE,0,0%,43,73%,0,0%,1,Buccaneers,7.0,2024,106
Joe Tryon-Shoyinka,LB,0,0%,39,66%,2,7%,1,Buccaneers,7.0,2024,106
Vita Vea,NT,0,0%,38,64%,7,24%,1,Buccaneers,7.0,2024,106
Anthony Nelson,LB,0,0%,36,61%,27,93%,1,Buccaneers,7.0,2024,106
YaYa Diaby,LB,0,0%,35,59%,7,24%,1,Buccaneers,7.0,2024,106
Logan Hall,DE,0,0%,27,46%,7,24%,1,Buccaneers,7.0,2024,106
Chris Braswell,LB,0,0%,21,36%,12,41%,1,Buccaneers,7.0,2024,106
Greg Gaines,NT,0,0%,20,34%,0,0%,1,Buccaneers,7.0,2024,106
Earnest Brown IV,DE,0,0%,16,27%,0,0%,1,Buccaneers,7.0,2024,106
Tykee Smith,SS,0,0%,14,24%,0,0%,1,Buccaneers,7.0,2024,106
William Gholston,DE,0,0%,11,19%,7,24%,1,Buccaneers,7.0,2024,106
Christian Izien,SS,0,0%,10,17%,19,66%,1,Buccaneers,7.0,2024,106
Tavierre Thomas,CB,0,0%,0,0%,25,86%,1,Buccaneers,7.0,2024,106
J.J. Russell,LB,0,0%,0,0%,25,86%,1,Buccaneers,7.0,2024,106
Josh Hayes,CB,0,0%,0,0%,21,72%,1,Buccaneers,7.0,2024,106
Kaevon Merriweather,FS,0,0%,0,0%,18,62%,1,Buccaneers,7.0,2024,106
Antonio Grier,LB,0,0%,0,0%,16,55%,1,Buccaneers,7.0,2024,106
Trenton Gill,P,0,0%,0,0%,10,34%,1,Buccaneers,7.0,2024,106
Zach Triner,LS,0,0%,0,0%,6,21%,1,Buccaneers,7.0,2024,106
Chase McLaughlin,K,0,0%,0,0%,6,21%,1,Buccaneers,7.0,2024,106
Elijah Klein,G,0,0%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
Keenan Isaac,CB,0,0%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
Robert Hainsey,C,0,0%,0,0%,4,14%,1,Buccaneers,7.0,2024,106
