Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Drake Maye,NWE,0,0,0,0,0,7.0,2024,94
Rhamondre Stevenson,NWE,3,2,7,0,4,7.0,2024,94
Antonio Gibson,NWE,1,1,9,0,9,7.0,2024,94
Hunter Henry,NWE,9,8,92,0,32,7.0,2024,94
Kayshon Boutte,NWE,2,1,33,0,33,7.0,2024,94
Austin Hooper,NWE,5,4,32,0,11,7.0,2024,94
K.J. Osborn,NWE,3,2,26,1,22,7.0,2024,94
Kendrick Bourne,NWE,2,1,14,0,14,7.0,2024,94
Demario Douglas,NWE,3,2,14,0,9,7.0,2024,94
Ja'Lynn Polk,NWE,3,0,0,0,0,7.0,2024,94
Jamycal Hasty,NWE,5,5,49,1,16,7.0,2024,94
Trevor Lawrence,JAX,0,0,0,0,0,7.0,2024,94
Tank Bigsby,JAX,1,0,0,0,0,7.0,2024,94
D'Ernest Johnson,JAX,4,3,32,0,26,7.0,2024,94
Brian Thomas,JAX,5,5,89,1,58,7.0,2024,94
Evan Engram,JAX,5,5,35,0,13,7.0,2024,94
Christian Kirk,JAX,3,1,24,0,24,7.0,2024,94
Gabriel Davis,JAX,2,1,13,0,13,7.0,2024,94
