Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Lamar Jackson,BAL,14,89,0,12,12.0,2022,171
Gus Edwards,BAL,16,52,1,16,12.0,2022,171
Devin Duvernay,BAL,2,16,0,9,12.0,2022,171
Justice Hill,BAL,1,3,0,3,12.0,2022,171
Kenyan Drake,BAL,2,2,0,6,12.0,2022,171
Josh Oliver,BAL,0,0,0,0,12.0,2022,171
DeSean Jackson,BAL,0,0,0,0,12.0,2022,171
Mark Andrews,BAL,0,0,0,0,12.0,2022,171
Demarcus Robinson,BAL,0,0,0,0,12.0,2022,171
Patrick Ricard,BAL,0,0,0,0,12.0,2022,171
Trevor Lawrence,JAX,2,1,0,1,12.0,2022,171
Jamycal Hasty,JAX,12,28,0,13,12.0,2022,171
Snoop Conner,JAX,3,11,0,5,12.0,2022,171
Travis Etienne,JAX,2,3,0,3,12.0,2022,171
Zay Jones,JAX,0,0,0,0,12.0,2022,171
Jamal Agnew,JAX,0,0,0,0,12.0,2022,171
Marvin Jones,JAX,0,0,0,0,12.0,2022,171
Evan Engram,JAX,0,0,0,0,12.0,2022,171
Christian Kirk,JAX,1,-5,0,-5,12.0,2022,171
