Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kyle Allen,HOU,0,0,0,0,0,12.0,2022,170
Dare Ogunbowale,HOU,2,1,6,0,6,12.0,2022,170
Dameon Pierce,HOU,6,3,8,0,9,12.0,2022,170
Brandin Cooks,HOU,5,5,59,0,39,12.0,2022,170
Jordan Akins,HOU,5,5,61,1,25,12.0,2022,170
Nico Collins,HOU,9,6,44,0,12,12.0,2022,170
Teagan Quitoriano,HOU,2,2,20,0,13,12.0,2022,170
Chris Moore,HOU,3,2,7,0,4,12.0,2022,170
Rex Burkhead,HOU,2,1,5,0,5,12.0,2022,170
Phillip Dorsett,HOU,2,1,5,0,5,12.0,2022,170
O.J. Howard,HOU,2,0,0,0,0,12.0,2022,170
Tua Tagovailoa,MIA,0,0,0,0,0,12.0,2022,170
Skylar Thompson,MIA,0,0,0,0,0,12.0,2022,170
Jeff Wilson,MIA,3,1,13,0,13,12.0,2022,170
Myles Gaskin,MIA,1,1,4,0,4,12.0,2022,170
Tyreek Hill,MIA,9,6,85,0,29,12.0,2022,170
Jaylen Waddle,MIA,10,5,85,0,34,12.0,2022,170
River Cracraft,MIA,4,4,55,0,22,12.0,2022,170
Trent Sherfield,MIA,5,2,33,0,24,12.0,2022,170
Cedrick Wilson Jr.,MIA,3,2,26,0,20,12.0,2022,170
Durham Smythe,MIA,1,1,4,1,4,12.0,2022,170
Alec Ingold,MIA,1,1,0,0,0,12.0,2022,170
Mike Gesicki,MIA,1,0,0,0,0,12.0,2022,170
