Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Tytus Howard,T,61,100%,0,0%,1,3%,0,Texans,12.0,2022,170
A.J. Cann,G,61,100%,0,0%,1,3%,0,Texans,12.0,2022,170
Laremy Tunsil,T,61,100%,0,0%,1,3%,0,Texans,12.0,2022,170
Kyle Allen,QB,61,100%,0,0%,0,0%,0,Texans,12.0,2022,170
Scott Quessenberry,C,61,100%,0,0%,0,0%,0,Texans,12.0,2022,170
Nico Collins,WR,46,75%,0,0%,0,0%,0,Texans,12.0,2022,170
Brandin Cooks,WR,45,74%,0,0%,0,0%,0,Texans,12.0,2022,170
Kenyon Green,G,39,64%,0,0%,1,3%,0,Texans,12.0,2022,170
Chris Moore,WR,36,59%,0,0%,10,33%,0,Texans,12.0,2022,170
Teagan Quitoriano,TE,36,59%,0,0%,1,3%,0,Texans,12.0,2022,170
Dameon Pierce,RB,34,56%,0,0%,0,0%,0,Texans,12.0,2022,170
Jordan Akins,TE,32,52%,0,0%,0,0%,0,Texans,12.0,2022,170
Phillip Dorsett,WR,26,43%,0,0%,0,0%,0,Texans,12.0,2022,170
Justin McCray,C,22,36%,0,0%,1,3%,0,Texans,12.0,2022,170
Dare Ogunbowale,RB,18,30%,0,0%,22,74%,0,Texans,12.0,2022,170
O.J. Howard,TE,12,20%,0,0%,1,3%,0,Texans,12.0,2022,170
Rex Burkhead,RB,11,18%,0,0%,2,7%,0,Texans,12.0,2022,170
Troy Hairston,FB,8,13%,0,0%,20,67%,0,Texans,12.0,2022,170
Charlie Heck,T,1,2%,0,0%,1,3%,0,Texans,12.0,2022,170
Desmond King,CB,0,0%,76,100%,4,13%,0,Texans,12.0,2022,170
Steven Nelson,CB,0,0%,76,100%,1,3%,0,Texans,12.0,2022,170
Christian Kirksey,LB,0,0%,76,100%,0,0%,0,Texans,12.0,2022,170
Jalen Pitre,FS,0,0%,67,88%,0,0%,0,Texans,12.0,2022,170
Jonathan Owens,FS,0,0%,61,80%,6,20%,0,Texans,12.0,2022,170
Jalen Reeves-Maybin,LB,0,0%,51,67%,18,60%,0,Texans,12.0,2022,170
Jerry Hughes,DE,0,0%,44,58%,0,0%,0,Texans,12.0,2022,170
Maliek Collins,DT,0,0%,42,55%,6,20%,0,Texans,12.0,2022,170
Rasheem Green,DE,0,0%,42,55%,6,20%,0,Texans,12.0,2022,170
Tavierre Thomas,CB,0,0%,41,54%,12,40%,0,Texans,12.0,2022,170
Michael Dwumfour,DT,0,0%,37,49%,1,3%,0,Texans,12.0,2022,170
Ogbonnia Okoronkwo,DE,0,0%,36,47%,0,0%,0,Texans,12.0,2022,170
Mario Addison,DE,0,0%,35,46%,5,17%,0,Texans,12.0,2022,170
Blake Cashman,LB,0,0%,32,42%,17,57%,0,Texans,12.0,2022,170
Roy Lopez,DT,0,0%,32,42%,6,20%,0,Texans,12.0,2022,170
Kurt Hinish,DT,0,0%,25,33%,0,0%,0,Texans,12.0,2022,170
Jake Hansen,LB,0,0%,24,32%,21,70%,0,Texans,12.0,2022,170
M.J. Stewart,SS,0,0%,15,20%,29,97%,0,Texans,12.0,2022,170
Christian Harris,LB,0,0%,15,20%,0,0%,0,Texans,12.0,2022,170
Eric Murray,FS,0,0%,9,12%,29,97%,0,Texans,12.0,2022,170
Neville Hewitt,LB,0,0%,0,0%,28,94%,0,Texans,12.0,2022,170
Tremon Smith,CB,0,0%,0,0%,27,90%,0,Texans,12.0,2022,170
Will Redmond,SS,0,0%,0,0%,20,67%,0,Texans,12.0,2022,170
Jacobi Francis,DB,0,0%,0,0%,10,33%,0,Texans,12.0,2022,170
Cameron Johnston,P,0,0%,0,0%,8,27%,0,Texans,12.0,2022,170
Jon Weeks,LS,0,0%,0,0%,8,27%,0,Texans,12.0,2022,170
Ka'imi Fairbairn,K,0,0%,0,0%,5,17%,0,Texans,12.0,2022,170
