Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,1.0,2022,10
Kenyan Drake,BAL,1,1,15,0,15,1.0,2022,10
Mike Davis,BAL,0,0,0,0,0,1.0,2022,10
Justice Hill,BAL,2,2,7,0,5,1.0,2022,10
Rashod Bateman,BAL,5,2,59,1,55,1.0,2022,10
Devin Duvernay,BAL,4,4,54,2,25,1.0,2022,10
Mark Andrews,BAL,7,5,52,0,17,1.0,2022,10
Demarcus Robinson,BAL,4,2,19,0,11,1.0,2022,10
Patrick Ricard,BAL,1,1,7,0,7,1.0,2022,10
Tylan Wallace,BAL,1,0,0,0,0,1.0,2022,10
Isaiah Likely,BAL,4,0,0,0,0,1.0,2022,10
Joe Flacco,NYJ,0,0,0,0,0,1.0,2022,10
Michael Carter,NYJ,9,7,40,0,11,1.0,2022,10
Breece Hall,NYJ,9,6,38,0,16,1.0,2022,10
Corey Davis,NYJ,10,6,77,0,17,1.0,2022,10
Garrett Wilson,NYJ,8,4,52,0,19,1.0,2022,10
Elijah Moore,NYJ,7,5,49,0,24,1.0,2022,10
Braxton Berrios,NYJ,6,5,37,0,13,1.0,2022,10
Tyler Conklin,NYJ,7,4,16,1,6,1.0,2022,10
Lawrence Cager,NYJ,1,0,0,0,0,1.0,2022,10
