Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Patrick Mahomes,KAN,0,0,0,0,0,1.0,2022,11
Isiah Pacheco,KAN,0,0,0,0,0,1.0,2022,11
Clyde Edwards-Helaire,KAN,3,3,32,2,25,1.0,2022,11
Jerick McKinnon,KAN,4,3,27,0,18,1.0,2022,11
Travis Kelce,KAN,9,8,121,1,35,1.0,2022,11
JuJu Smith-Schuster,KAN,8,6,79,0,20,1.0,2022,11
Skyy Moore,KAN,1,1,30,0,30,1.0,2022,11
Mecole Hardman,KAN,6,3,16,1,8,1.0,2022,11
Noah Gray,KAN,2,1,10,0,10,1.0,2022,11
Jody Fortson,KAN,1,1,1,1,1,1.0,2022,11
Justin Watson,KAN,1,0,0,0,0,1.0,2022,11
Marquez Valdes-Scantling,KAN,4,4,44,0,17,1.0,2022,11
Kyler Murray,ARI,0,0,0,0,0,1.0,2022,11
Trace McSorley,ARI,0,0,0,0,0,1.0,2022,11
Eno Benjamin,ARI,4,3,33,0,22,1.0,2022,11
James Conner,ARI,6,5,29,0,11,1.0,2022,11
Greg Dortch,ARI,9,7,63,0,24,1.0,2022,11
Marquise Brown,ARI,6,4,43,1,26,1.0,2022,11
Zach Ertz,ARI,4,2,14,1,8,1.0,2022,11
A.J. Green,ARI,4,2,13,0,8,1.0,2022,11
Andy Isabella,ARI,3,1,10,0,10,1.0,2022,11
