Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Patrick Mahomes,KAN,3,5,0,4,1.0,2022,11
Isiah Pacheco,KAN,12,62,1,22,1.0,2022,11
Clyde Edwards-Helaire,KAN,7,42,0,18,1.0,2022,11
Jerick McKinnon,KAN,4,22,0,18,1.0,2022,11
Travis Kelce,KAN,0,0,0,0,1.0,2022,11
JuJu Smith-Schuster,KAN,0,0,0,0,1.0,2022,11
Skyy Moore,KAN,0,0,0,0,1.0,2022,11
Mecole Hardman,KAN,0,0,0,0,1.0,2022,11
Noah Gray,KAN,0,0,0,0,1.0,2022,11
Jody Fortson,KAN,0,0,0,0,1.0,2022,11
Justin Watson,KAN,0,0,0,0,1.0,2022,11
Marquez Valdes-Scantling,KAN,1,-3,0,-3,1.0,2022,11
Kyler Murray,ARI,5,29,0,21,1.0,2022,11
Trace McSorley,ARI,3,20,0,14,1.0,2022,11
Eno Benjamin,ARI,4,28,0,16,1.0,2022,11
James Conner,ARI,10,26,1,8,1.0,2022,11
Greg Dortch,ARI,0,0,0,0,1.0,2022,11
Marquise Brown,ARI,0,0,0,0,1.0,2022,11
Zach Ertz,ARI,0,0,0,0,1.0,2022,11
A.J. Green,ARI,0,0,0,0,1.0,2022,11
Andy Isabella,ARI,0,0,0,0,1.0,2022,11
