Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Matt Ryan,IND,0,0,0,0,0,1.0,2022,6
Jonathan Taylor,IND,7,4,14,0,5,1.0,2022,6
Nyheim Hines,IND,6,6,50,0,15,1.0,2022,6
Michael Pittman Jr.,IND,13,9,121,1,28,1.0,2022,6
Ashton Dulin,IND,6,3,46,0,23,1.0,2022,6
Parris Campbell,IND,4,3,37,0,20,1.0,2022,6
Mike Strachan,IND,2,2,36,0,20,1.0,2022,6
Mo Alie-Cox,IND,2,2,26,0,13,1.0,2022,6
Kylen Granson,IND,7,3,22,0,12,1.0,2022,6
Alec Pierce,IND,2,0,0,0,0,1.0,2022,6
Davis Mills,HOU,0,0,0,0,0,1.0,2022,6
Rex Burkhead,HOU,8,5,30,0,8,1.0,2022,6
Dameon Pierce,HOU,1,1,6,0,6,1.0,2022,6
Jeff Driskel,HOU,0,0,0,0,0,1.0,2022,6
Brandin Cooks,HOU,12,7,82,0,42,1.0,2022,6
O.J. Howard,HOU,2,2,38,2,22,1.0,2022,6
Chris Moore,HOU,3,3,31,0,11,1.0,2022,6
Nico Collins,HOU,3,2,26,0,18,1.0,2022,6
Pharaoh Brown,HOU,1,1,17,0,17,1.0,2022,6
Brevin Jordan,HOU,2,1,5,0,5,1.0,2022,6
Troy Hairston,HOU,1,1,5,0,5,1.0,2022,6
Phillip Dorsett,HOU,1,0,0,0,0,1.0,2022,6
Chris Conley,HOU,2,0,0,0,0,1.0,2022,6
