Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Daniel Jones,NYG,0,0,0,0,0,1.0,2022,13
Saquon Barkley,NYG,7,6,30,0,7,1.0,2022,13
Matt Breida,NYG,0,0,0,0,0,1.0,2022,13
Kadarius Toney,NYG,0,0,0,0,0,1.0,2022,13
Richie James,NYG,6,5,59,0,16,1.0,2022,13
Sterling Shepard,NYG,4,2,71,1,65,1.0,2022,13
Kenny Golladay,NYG,2,2,22,0,15,1.0,2022,13
Wan'Dale Robinson,NYG,1,1,5,0,5,1.0,2022,13
Chris Myarick,NYG,1,1,1,1,1,1.0,2022,13
Ryan Tannehill,TEN,0,0,0,0,0,1.0,2022,13
Derrick Henry,TEN,1,0,0,0,0,1.0,2022,13
Dontrell Hilliard,TEN,4,3,61,2,31,1.0,2022,13
Kyle Philips,TEN,9,6,66,0,21,1.0,2022,13
Treylon Burks,TEN,5,3,55,0,27,1.0,2022,13
Cody Hollister,TEN,1,1,22,0,22,1.0,2022,13
Geoff Swaim,TEN,4,3,19,0,9,1.0,2022,13
Nick Westbrook-Ikhine,TEN,2,1,13,0,13,1.0,2022,13
Robert Woods,TEN,2,1,13,0,13,1.0,2022,13
Austin Hooper,TEN,2,1,6,0,6,1.0,2022,13
Chigoziem Okonkwo,TEN,1,1,11,0,11,1.0,2022,13
