Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Russell Wilson,DEN,0,0,0,0,0,1.0,2022,16
Melvin Gordon,DEN,2,2,14,0,8,1.0,2022,16
Javonte Williams,DEN,12,11,65,0,13,1.0,2022,16
Jerry Jeudy,DEN,7,4,102,1,67,1.0,2022,16
Courtland Sutton,DEN,7,4,72,0,30,1.0,2022,16
Andrew Beck,DEN,3,2,52,0,27,1.0,2022,16
Albert Okwuegbunam,DEN,6,5,33,0,12,1.0,2022,16
Mike Boone,DEN,1,1,2,0,2,1.0,2022,16
KJ Hamler,DEN,1,0,0,0,0,1.0,2022,16
Eric Saubert,DEN,1,0,0,0,0,1.0,2022,16
Eric Tomlinson,DEN,1,0,0,0,0,1.0,2022,16
Geno Smith,SEA,0,0,0,0,0,1.0,2022,16
Rashaad Penny,SEA,3,2,7,0,4,1.0,2022,16
Travis Homer,SEA,0,0,0,0,0,1.0,2022,16
Colby Parkinson,SEA,2,2,43,1,25,1.0,2022,16
Will Dissly,SEA,3,3,43,1,38,1.0,2022,16
D.K. Metcalf,SEA,7,7,36,0,15,1.0,2022,16
Tyler Lockett,SEA,4,3,28,0,17,1.0,2022,16
Marquise Goodwin,SEA,2,2,22,0,16,1.0,2022,16
Noah Fant,SEA,4,3,16,0,13,1.0,2022,16
D'Wayne Eskridge,SEA,2,1,0,0,0,1.0,2022,16
