#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:31,DET 30,1,0:11,0,Interception,1,Lions,2.0,2024,22
2,1,9:00,DET 30,5,1:47,67,Field Goal,1,Lions,2.0,2024,22
3,1,4:36,DET 16,13,6:49,67,Field Goal,1,Lions,2.0,2024,22
4,2,9:08,DET 22,11,4:06,30,Punt,1,Lions,2.0,2024,22
5,2,1:52,DET 44,9,1:52,42,End of Half,1,Lions,2.0,2024,22
6,3,15:00,DET 30,6,3:07,57,Field Goal,1,Lions,2.0,2024,22
7,3,9:33,DET 32,12,6:07,68,Touchdown,1,Lions,2.0,2024,22
8,3,0:34,DET 30,5,2:41,29,Punt,1,Lions,2.0,2024,22
9,4,9:57,DET 48,5,2:23,24,Interception,1,Lions,2.0,2024,22
10,4,5:12,DET 18,13,4:19,76,Downs,1,Lions,2.0,2024,22
11,4,0:33,TAM 44,6,0:31,18,Downs,1,Lions,2.0,2024,22
