Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,21.0,8.59,11.37,-2.1,0.0,14.11,9.1,2.89,13.78,-2.53,-5.64,3.02,2.11,-1.13,-0.89,2.0,2024,17
Dolphins,-21.0,-14.11,-9.1,-2.89,-13.78,-8.59,-11.37,2.1,0.0,2.53,-3.02,5.64,1.13,-2.11,0.89,2.0,2024,17
