#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:20,CAR 30,3,1:31,8,Punt,1,Panthers,2.0,2024,18
2,1,7:38,LAC 41,3,2:43,-2,Punt,1,Panthers,2.0,2024,18
3,1,1:16,CAR 13,3,1:56,4,Punt,1,Panthers,2.0,2024,18
4,2,12:45,CAR 20,3,2:28,5,Punt,1,Panthers,2.0,2024,18
5,2,4:16,CAR 32,2,0:49,11,Interception,1,Panthers,2.0,2024,18
6,2,2:01,CAR 22,5,1:46,13,Punt,1,Panthers,2.0,2024,18
7,3,15:00,CAR 40,6,2:42,40,Field Goal,1,Panthers,2.0,2024,18
8,3,9:03,CAR 30,3,1:32,-5,Punt,1,Panthers,2.0,2024,18
9,3,1:57,CAR 17,3,1:55,8,Punt,1,Panthers,2.0,2024,18
10,4,11:02,CAR 27,12,5:10,40,Downs,1,Panthers,2.0,2024,18
11,4,3:09,CAR 19,4,1:10,7,Downs,1,Panthers,2.0,2024,18
