Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Alontae Taylor,NOR,0,6,6,100.0%,56.0,9.3,9.3,0.0,105.6,5.3,32.0,24.0,1,0,0,0.0,0,9,1,10.0%,2.0,2024,21
Kool-Aid McKinstry,NOR,0,7,6,85.7%,30.0,5.0,4.3,0.0,84.5,4.0,12.0,18.0,0,0,0,0.0,0,5,1,16.7%,2.0,2024,21
Demario Davis,NOR,0,7,4,57.1%,26.0,6.5,3.7,0.0,65.2,3.1,-5.0,31.0,1,0,0,0.0,0,8,0,0.0%,2.0,2024,21
Paulson Adebo,NOR,1,8,3,37.5%,116.0,38.7,14.5,1.0,85.4,23.8,66.0,50.0,0,0,0,0.0,0,5,1,16.7%,2.0,2024,21
Pete Werner,NOR,0,3,3,100.0%,18.0,6.0,6.0,0.0,91.7,0.7,2.0,16.0,0,0,0,0.0,0,8,0,0.0%,2.0,2024,21
Ugo Amadi,NOR,0,4,2,50.0%,27.0,13.5,6.8,0.0,71.9,9.0,19.0,8.0,0,0,0,0.0,0,3,0,0.0%,2.0,2024,21
Tyrann Mathieu,NOR,1,2,1,50.0%,4.0,4.0,2.0,0.0,16.7,10.0,3.0,1.0,2,1,0,0.0,1,3,1,25.0%,2.0,2024,21
Willie Gay Jr.,NOR,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,4.0,4.0,4.0,3,0,0,0.0,0,2,0,0.0%,2.0,2024,21
Will Harris,NOR,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,2.0,-2.0,8.0,0,0,0,0.0,0,4,1,20.0%,2.0,2024,21
Jordan Howden,NOR,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,6.0,6.0,2.0,0,0,0,0.0,0,2,0,0.0%,2.0,2024,21
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,4,0,1.5,6,5,0,0.0%,2.0,2024,21
Chase Young,NOR,0,0,0,,,,,,,,,,0,1,0,0.5,2,4,0,0.0%,2.0,2024,21
Bryan Bresee,NOR,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,1,33.3%,2.0,2024,21
John Ridgeway,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,2.0,2024,21
Malik Hooker,DAL,0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,-1.5,-3.0,11.0,0,0,0,0.0,0,2,1,33.3%,2.0,2024,21
Caelen Carson,DAL,0,2,2,100.0%,36.0,18.0,18.0,0.0,118.7,15.0,30.0,6.0,0,0,0,0.0,0,4,0,0.0%,2.0,2024,21
DeMarvion Overshown,DAL,0,2,2,100.0%,11.0,5.5,5.5,0.0,89.6,0.0,0.0,11.0,0,0,0,0.0,0,4,0,0.0%,2.0,2024,21
Eric Kendricks,DAL,0,2,1,50.0%,57.0,57.0,28.5,1.0,135.4,-2.0,-3.0,60.0,0,0,0,0.0,0,8,1,11.1%,2.0,2024,21
Donovan Wilson,DAL,1,1,1,100.0%,70.0,70.0,70.0,1.0,118.7,49.0,49.0,21.0,0,0,0,0.0,0,6,0,0.0%,2.0,2024,21
Damone Clark,DAL,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,4.0,4.0,5.0,0,0,0,0.0,0,7,0,0.0%,2.0,2024,21
Trevon Diggs,DAL,0,1,1,100.0%,39.0,39.0,39.0,0.0,118.7,20.0,20.0,19.0,0,0,0,0.0,0,5,0,0.0%,2.0,2024,21
Jourdan Lewis,DAL,0,3,1,33.3%,13.0,13.0,4.3,0.0,47.9,13.0,13.0,0.0,0,0,0,0.0,0,2,0,0.0%,2.0,2024,21
Micah Parsons,DAL,0,0,0,,,,,,,,,,6,4,0,0.0,4,3,0,0.0%,2.0,2024,21
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%,2.0,2024,21
Osa Odighizuwa,DAL,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,1,0.0,1,2,0,0.0%,2.0,2024,21
Chauncey Golston,DAL,0,0,0,,,,,,,,,,2,0,0,1.0,1,4,0,0.0%,2.0,2024,21
Marshawn Kneeland,DAL,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,1,100.0%,2.0,2024,21
Marist Liufau,DAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%,2.0,2024,21
Juanyeh Thomas,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,2.0,2024,21
