Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bengals,0.0,0.29,3.13,-0.45,-6.97,-0.08,2.68,-4.76,8.85,-0.99,-6.58,4.43,1.2,-1.95,1.91,2.0,2024,29
Chiefs,0.0,0.08,-2.68,4.76,-8.85,-0.29,-3.13,0.45,6.97,0.99,-4.43,6.58,1.95,-1.2,-1.91,2.0,2024,29
