#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:00,ATL 8,5,2:05,20,Punt,0,Falcons,2.0,2024,32
2,1,4:38,ATL 9,5,2:44,22,Punt,0,Falcons,2.0,2024,32
3,1,0:17,ATL 27,8,3:55,52,Field Goal,0,Falcons,2.0,2024,32
4,2,5:15,ATL 14,15,5:09,82,Field Goal,0,Falcons,2.0,2024,32
5,3,15:00,ATL 30,9,4:48,54,Field Goal,0,Falcons,2.0,2024,32
6,3,4:28,ATL 30,7,3:07,70,Touchdown,0,Falcons,2.0,2024,32
7,4,6:47,ATL 30,4,1:09,9,Downs,0,Falcons,2.0,2024,32
8,4,1:39,ATL 30,6,1:05,70,Touchdown,0,Falcons,2.0,2024,32
9,4,0:19,ATL 32,2,0:19,-2,End of Game,0,Falcons,2.0,2024,32
