Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tyrique Stevenson,CHI,0,10,7,70.0%,96.0,13.7,9.6,0.0,100.4,9.4,58.0,38.0,0,0,0,0.0,0,5,3,37.5%,2.0,2024,31
Kevin Byard,CHI,0,6,5,83.3%,64.0,12.8,10.7,1.0,150.7,11.2,43.0,21.0,0,0,0,0.0,0,11,1,8.3%,2.0,2024,31
Kyler Gordon,CHI,0,6,4,66.7%,36.0,9.0,6.0,0.0,82.6,4.7,11.0,25.0,5,1,0,0.0,1,6,0,0.0%,2.0,2024,31
Tremaine Edmunds,CHI,0,4,3,75.0%,28.0,9.3,7.0,0.0,93.7,5.8,8.0,20.0,2,0,0,1.0,1,11,0,0.0%,2.0,2024,31
T.J. Edwards,CHI,0,3,2,66.7%,16.0,8.0,5.3,0.0,79.9,-3.0,0.0,16.0,1,0,0,0.0,0,8,0,0.0%,2.0,2024,31
Jaquan Brisker,CHI,0,2,1,50.0%,4.0,4.0,2.0,0.0,56.2,9.0,3.0,1.0,2,0,0,0.0,0,8,0,0.0%,2.0,2024,31
Jaylon Johnson,CHI,0,5,1,20.0%,16.0,16.0,3.2,0.0,40.4,9.4,5.0,11.0,0,0,0,0.0,0,0,0,,2.0,2024,31
Gervon Dexter,CHI,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%,2.0,2024,31
DeMarcus Walker,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,2.0,2024,31
Andrew Billings,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%,2.0,2024,31
Montez Sweat,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,2.0,2024,31
Jack Sanborn,CHI,0,0,0,,,,,,,,,,2,0,0,1.0,1,2,0,0.0%,2.0,2024,31
Darrell Taylor,CHI,0,0,0,,,,,,,,,,1,0,1,0.0,1,1,0,0.0%,2.0,2024,31
Jalen Pitre,HOU,0,7,6,85.7%,18.0,3.0,2.6,0.0,79.2,-3.3,-14.0,32.0,7,0,0,0.0,0,10,2,16.7%,2.0,2024,31
Derek Stingley Jr.,HOU,1,6,4,66.7%,57.0,14.3,9.5,0.0,57.6,14.5,10.0,47.0,0,0,0,0.0,0,0,2,100.0%,2.0,2024,31
Jimmie Ward,HOU,0,6,4,66.7%,19.0,4.8,3.2,0.0,70.8,6.7,8.0,11.0,0,0,0,0.0,0,7,0,0.0%,2.0,2024,31
Azeez Al-Shaair,HOU,0,2,2,100.0%,11.0,5.5,5.5,0.0,89.6,2.5,5.0,6.0,12,0,1,1.0,2,10,0,0.0%,2.0,2024,31
Henry To'oTo'o,HOU,0,2,2,100.0%,3.0,1.5,1.5,0.0,79.2,-2.0,-4.0,7.0,2,0,0,1.0,1,13,0,0.0%,2.0,2024,31
Kamari Lassiter,HOU,1,7,2,28.6%,20.0,10.0,2.9,0.0,0.0,16.1,20.0,0.0,0,0,0,0.0,0,4,0,0.0%,2.0,2024,31
Eric Murray,HOU,0,3,2,66.7%,39.0,19.5,13.0,0.0,109.7,9.7,17.0,22.0,1,0,0,0.0,0,2,1,33.3%,2.0,2024,31
Calen Bullock,HOU,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,1.0,1.0,6.0,0,0,0,0.0,0,4,0,0.0%,2.0,2024,31
Danielle Hunter,HOU,0,0,0,,,,,,,,,,0,2,0,1.5,4,5,0,0.0%,2.0,2024,31
Will Anderson,HOU,0,0,0,,,,,,,,,,0,1,0,1.5,3,4,1,20.0%,2.0,2024,31
Mario Edwards,HOU,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,1,50.0%,2.0,2024,31
Tim Settle,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,2.0,2024,31
Folorunso Fatukasi,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,2.0,2024,31
Derek Barnett,HOU,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,2.0,2024,31
