Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Daniel Jones,NYG,16,28,178,11,37.9,220,7.9,79,4.9,2.8,99,6.2,1,3.7%,6,22.2%,1,7,2,3,6,20.0%,1,6.0,2.0,2024,25
Jayden Daniels,WAS,23,29,226,11,32.4,111,3.8,84,3.7,2.9,142,6.2,0,0.0%,3,10.3%,5,12,3,2,10,26.3%,4,8.3,2.0,2024,25
