#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:51,NYJ 23,6,3:43,4,Punt,0,Jets,2.0,2024,26
2,1,2:30,NYJ 32,3,2:39,7,Punt,0,Jets,2.0,2024,26
3,2,8:40,NYJ 12,3,1:40,4,Punt,0,Jets,2.0,2024,26
4,2,6:52,NYJ 27,12,5:05,73,Touchdown,0,Jets,2.0,2024,26
5,3,15:00,NYJ 30,5,2:52,70,Touchdown,0,Jets,2.0,2024,26
6,3,9:26,NYJ 32,3,0:55,-7,Punt,0,Jets,2.0,2024,26
7,3,8:15,TEN 30,6,2:17,15,Field Goal,0,Jets,2.0,2024,26
8,3,3:22,NYJ 30,6,3:35,10,Punt,0,Jets,2.0,2024,26
9,4,12:59,NYJ 16,5,2:50,21,Punt,0,Jets,2.0,2024,26
10,4,8:41,NYJ 26,7,4:10,74,Touchdown,0,Jets,2.0,2024,26
11,4,0:17,NYJ 14,1,0:17,-1,End of Game,0,Jets,2.0,2024,26
