Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Derek Carr,NOR,0,0,2.0,2024,21
Alvin Kamara,NOR,0,0,2.0,2024,21
Jamaal Williams,NOR,0,0,2.0,2024,21
Taysom Hill,NOR,0,0,2.0,2024,21
Rashid Shaheed,NOR,0,0,2.0,2024,21
Chris Olave,NOR,0,0,2.0,2024,21
Adam Prentice,NOR,0,0,2.0,2024,21
Jake Haener,NOR,0,0,2.0,2024,21
Dak Prescott,DAL,1,0,2.0,2024,21
Cooper Rush,DAL,0,0,2.0,2024,21
Rico Dowdle,DAL,0,0,2.0,2024,21
Ezekiel Elliott,DAL,0,0,2.0,2024,21
Deuce Vaughn,DAL,0,0,2.0,2024,21
KaVontae Turpin,DAL,0,0,2.0,2024,21
CeeDee Lamb,DAL,0,0,2.0,2024,21
Jalen Tolbert,DAL,0,0,2.0,2024,21
Luke Schoonmaker,DAL,0,0,2.0,2024,21
Jalen Brooks,DAL,0,0,2.0,2024,21
Brevyn Spann-Ford,DAL,0,0,2.0,2024,21
Brandin Cooks,DAL,0,0,2.0,2024,21
