Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Caleb Williams,CHI,0,0,0,0,0,2.0,2024,31
D'Andre Swift,CHI,5,4,24,0,14,2.0,2024,31
Travis Homer,CHI,0,0,0,0,0,2.0,2024,31
Khalil Herbert,CHI,2,2,4,0,2,2.0,2024,31
D.J. Moore,CHI,10,6,53,0,19,2.0,2024,31
Rome Odunze,CHI,5,2,33,0,27,2.0,2024,31
DeAndre Carter,CHI,4,3,32,0,14,2.0,2024,31
Cole Kmet,CHI,5,4,27,0,12,2.0,2024,31
Gerald Everett,CHI,3,2,1,0,2,2.0,2024,31
C.J. Stroud,HOU,0,0,0,0,0,2.0,2024,31
Cam Akers,HOU,1,1,3,0,3,2.0,2024,31
Joe Mixon,HOU,5,3,25,0,9,2.0,2024,31
Tank Dell,HOU,4,1,-3,0,-3,2.0,2024,31
Dare Ogunbowale,HOU,2,2,20,0,13,2.0,2024,31
Nico Collins,HOU,10,8,135,1,28,2.0,2024,31
Stefon Diggs,HOU,6,4,37,0,21,2.0,2024,31
Dalton Schultz,HOU,3,2,21,0,16,2.0,2024,31
Cade Stover,HOU,1,1,18,0,18,2.0,2024,31
Brevin Jordan,HOU,1,1,4,0,4,2.0,2024,31
Xavier Hutchinson,HOU,1,0,0,0,0,2.0,2024,31
