#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TAM 30,7,3:29,58,Field Goal,0,Buccaneers,2.0,2024,22
2,1,11:20,DET 44,4,2:20,7,Field Goal,0,Buccaneers,2.0,2024,22
3,1,7:13,TAM 30,5,2:37,7,Punt,0,Buccaneers,2.0,2024,22
4,2,12:47,TAM 30,6,3:39,70,Touchdown,0,Buccaneers,2.0,2024,22
5,2,5:02,TAM 13,6,3:10,32,Interception,0,Buccaneers,2.0,2024,22
6,3,11:53,TAM 30,3,2:20,-3,Punt,0,Buccaneers,2.0,2024,22
7,3,3:26,TAM 30,6,2:52,70,Touchdown,0,Buccaneers,2.0,2024,22
8,4,12:53,TAM 9,4,2:56,14,Punt,0,Buccaneers,2.0,2024,22
9,4,7:34,TAM 26,4,2:22,9,Punt,0,Buccaneers,2.0,2024,22
10,4,0:53,TAM 6,3,0:20,4,Punt,0,Buccaneers,2.0,2024,22
11,4,0:02,TAM 27,1,0:02,-1,End of Game,0,Buccaneers,2.0,2024,22
