Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Anthony Richardson,IND,0,0,0,0,0,2.0,2024,20
Jonathan Taylor,IND,4,2,32,0,18,2.0,2024,20
Alec Pierce,IND,7,5,56,1,18,2.0,2024,20
Adonai Mitchell,IND,4,1,30,0,30,2.0,2024,20
Mo Alie-Cox,IND,1,1,22,0,22,2.0,2024,20
Michael Pittman Jr.,IND,7,3,21,0,11,2.0,2024,20
Ashton Dulin,IND,2,1,13,0,13,2.0,2024,20
Andrew Ogletree,IND,2,1,12,0,12,2.0,2024,20
Kylen Granson,IND,2,1,9,0,9,2.0,2024,20
Trey Sermon,IND,1,1,7,0,7,2.0,2024,20
Tyler Goodson,IND,1,1,2,0,2,2.0,2024,20
Malik Willis,GNB,0,0,0,0,0,2.0,2024,20
Josh Jacobs,GNB,0,0,0,0,0,2.0,2024,20
Jayden Reed,GNB,2,2,9,0,9,2.0,2024,20
MarShawn Lloyd,GNB,1,1,3,0,3,2.0,2024,20
Emanuel Wilson,GNB,0,0,0,0,0,2.0,2024,20
Bo Melton,GNB,0,0,0,0,0,2.0,2024,20
Romeo Doubs,GNB,3,3,62,0,39,2.0,2024,20
Dontayvion Wicks,GNB,4,3,26,1,14,2.0,2024,20
Tucker Kraft,GNB,2,2,16,0,17,2.0,2024,20
Luke Musgrave,GNB,1,1,6,0,6,2.0,2024,20
