Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Caleb Williams,CHI,5,44,0,24,2.0,2024,31
D'Andre Swift,CHI,14,18,0,7,2.0,2024,31
Travis Homer,CHI,1,6,0,6,2.0,2024,31
Khalil Herbert,CHI,2,3,1,2,2.0,2024,31
D.J. Moore,CHI,0,0,0,0,2.0,2024,31
Rome Odunze,CHI,0,0,0,0,2.0,2024,31
DeAndre Carter,CHI,0,0,0,0,2.0,2024,31
Cole Kmet,CHI,0,0,0,0,2.0,2024,31
Gerald Everett,CHI,0,0,0,0,2.0,2024,31
C.J. Stroud,HOU,1,-1,0,0,2.0,2024,31
Cam Akers,HOU,7,32,0,13,2.0,2024,31
Joe Mixon,HOU,9,25,0,16,2.0,2024,31
Tank Dell,HOU,3,16,0,18,2.0,2024,31
Dare Ogunbowale,HOU,2,3,0,3,2.0,2024,31
Nico Collins,HOU,0,0,0,0,2.0,2024,31
Stefon Diggs,HOU,0,0,0,0,2.0,2024,31
Dalton Schultz,HOU,0,0,0,0,2.0,2024,31
Cade Stover,HOU,0,0,0,0,2.0,2024,31
Brevin Jordan,HOU,0,0,0,0,2.0,2024,31
Xavier Hutchinson,HOU,0,0,0,0,2.0,2024,31
