#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:03,SEA 15,6,3:14,7,Punt,0,Seahawks,2.0,2024,24
2,1,4:56,SEA 28,4,2:06,72,Touchdown,0,Seahawks,2.0,2024,24
3,2,11:05,SEA 30,11,5:18,70,Touchdown,0,Seahawks,2.0,2024,24
4,2,2:31,SEA 30,3,0:54,4,Punt,0,Seahawks,2.0,2024,24
5,2,0:35,SEA 49,6,0:35,26,Field Goal,0,Seahawks,2.0,2024,24
6,3,15:00,SEA 30,10,4:39,46,Downs,0,Seahawks,2.0,2024,24
7,3,7:35,SEA 10,3,0:59,3,Punt,0,Seahawks,2.0,2024,24
8,3,5:36,SEA 20,3,1:33,6,Punt,0,Seahawks,2.0,2024,24
9,4,12:43,SEA 30,5,3:34,9,Punt,0,Seahawks,2.0,2024,24
10,4,3:54,SEA 38,9,2:59,42,Field Goal,0,Seahawks,2.0,2024,24
11,4,0:15,SEA 24,1,0:15,-1,End of Half,0,Seahawks,2.0,2024,24
12,5,8:12,SEA 16,8,3:35,71,Field Goal,0,Seahawks,2.0,2024,24
