Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Kirk Cousins,ATL,1,0,2.0,2024,32
Bijan Robinson,ATL,0,0,2.0,2024,32
Tyler Allgeier,ATL,0,0,2.0,2024,32
Ray-Ray McCloud,ATL,0,0,2.0,2024,32
Darnell Mooney,ATL,0,0,2.0,2024,32
Drake London,ATL,0,0,2.0,2024,32
Kyle Pitts,ATL,0,0,2.0,2024,32
Jalen Hurts,PHI,0,0,2.0,2024,32
Saquon Barkley,PHI,0,0,2.0,2024,32
Kenneth Gainwell,PHI,0,0,2.0,2024,32
DeVonta Smith,PHI,0,0,2.0,2024,32
Dallas Goedert,PHI,0,0,2.0,2024,32
Britain Covey,PHI,0,0,2.0,2024,32
Grant Calcaterra,PHI,0,0,2.0,2024,32
Jahan Dotson,PHI,0,0,2.0,2024,32
Johnny Wilson,PHI,0,0,2.0,2024,32
