Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Deshaun Watson,CLE,0,0,0,0,0,2.0,2024,19
Jerome Ford,CLE,2,1,0,0,0,2.0,2024,19
D'Onta Foreman,CLE,1,1,9,0,9,2.0,2024,19
Jameis Winston,CLE,0,0,0,0,0,2.0,2024,19
Jerry Jeudy,CLE,6,5,73,0,30,2.0,2024,19
Elijah Moore,CLE,8,6,44,0,22,2.0,2024,19
David Bell,CLE,3,3,27,0,12,2.0,2024,19
Amari Cooper,CLE,8,3,11,0,7,2.0,2024,19
Jordan Akins,CLE,1,1,10,0,10,2.0,2024,19
Cedric Tillman,CLE,2,1,2,0,2,2.0,2024,19
Pierre Strong,CLE,2,1,10,0,10,2.0,2024,19
Trevor Lawrence,JAX,0,0,0,0,0,2.0,2024,19
Travis Etienne,JAX,4,3,6,0,8,2.0,2024,19
D'Ernest Johnson,JAX,0,0,0,0,0,2.0,2024,19
Devin Duvernay,JAX,0,0,0,0,0,2.0,2024,19
Brian Thomas,JAX,4,2,94,0,66,2.0,2024,19
Brenton Strange,JAX,6,3,65,0,30,2.0,2024,19
Gabriel Davis,JAX,7,3,43,0,22,2.0,2024,19
Luke Farrell,JAX,2,2,13,0,7,2.0,2024,19
Parker Washington,JAX,1,0,0,0,0,2.0,2024,19
Christian Kirk,JAX,3,1,-1,0,0,2.0,2024,19
