Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Geno Smith,SEA,33,44,327,11,23.4,363,8.3,166,5.0,3.8,161,4.9,4,9.3%,2,4.7%,3,15,5,3,11,22.9%,1,5.0,2.0,2024,24
Jacoby Brissett,NWE,15,27,149,9,30.0,146,5.4,65,4.3,2.4,84,5.6,2,8.3%,5,20.8%,3,7,7,4,14,43.8%,2,3.0,2.0,2024,24
