0,1,week,year,game_id
Won Toss,Bills (deferred),2.0,2024,17
Roof,outdoors,2.0,2024,17
Surface,grass,2.0,2024,17
Duration,2:55,2.0,2024,17
Attendance,65601,2.0,2024,17
Weather,"86 degrees, relative humidity 79%, wind 3 mph",2.0,2024,17
Vegas Line,Miami Dolphins -2.0,2.0,2024,17
Over/Under,49.0 (under),2.0,2024,17
