Player,Pos,home_team,team,week,year,game_id
Jacoby Brissett,QB,1,Patriots,2.0,2024,24
Rhamondre Stevenson,RB,1,Patriots,2.0,2024,24
Ja'Lynn Polk,WR,1,Patriots,2.0,2024,24
K.J. Osborn,WR,1,Patriots,2.0,2024,24
Hunter Henry,TE,1,Patriots,2.0,2024,24
Austin Hooper,TE,1,Patriots,2.0,2024,24
Michael Onwenu,OL,1,Patriots,2.0,2024,24
Vederian Lowe,T,1,Patriots,2.0,2024,24
Layden Robinson,G,1,Patriots,2.0,2024,24
Michael Jordan,G,1,Patriots,2.0,2024,24
David Andrews,C,1,Patriots,2.0,2024,24
Keion White,DE,1,Patriots,2.0,2024,24
Daniel Ekuale,DT,1,Patriots,2.0,2024,24
Davon Godchaux,DT,1,Patriots,2.0,2024,24
Ja'Whaun Bentley,LB,1,Patriots,2.0,2024,24
Jahlani Tavai,LB,1,Patriots,2.0,2024,24
Anfernee Jennings,LB,1,Patriots,2.0,2024,24
Marcus Jones,CB,1,Patriots,2.0,2024,24
Jonathan Jones,CB,1,Patriots,2.0,2024,24
Christian Gonzalez,CB,1,Patriots,2.0,2024,24
Jabrill Peppers,S,1,Patriots,2.0,2024,24
Kyle Dugger,S,1,Patriots,2.0,2024,24
