Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,0,Bills,2.0,2024,17
James Cook,RB,0,Bills,2.0,2024,17
Keon Coleman,WR,0,Bills,2.0,2024,17
Khalil Shakir,WR,0,Bills,2.0,2024,17
Mack Hollins,WR,0,Bills,2.0,2024,17
Dalton Kincaid,TE,0,Bills,2.0,2024,17
Spencer Brown,T,0,Bills,2.0,2024,17
Dion Dawkins,T,0,Bills,2.0,2024,17
O'Cyrus Torrence,G,0,Bills,2.0,2024,17
David Edwards,G,0,Bills,2.0,2024,17
Connor McGovern,G,0,Bills,2.0,2024,17
A.J. Epenesa,DE,0,Bills,2.0,2024,17
Gregory Rousseau,DE,0,Bills,2.0,2024,17
DaQuan Jones,DT,0,Bills,2.0,2024,17
Ed Oliver,DT,0,Bills,2.0,2024,17
Dorian Williams,LB,0,Bills,2.0,2024,17
Terrel Bernard,LB,0,Bills,2.0,2024,17
Cameron Lewis,CB,0,Bills,2.0,2024,17
Rasul Douglas,CB,0,Bills,2.0,2024,17
Christian Benford,CB,0,Bills,2.0,2024,17
Taylor Rapp,S,0,Bills,2.0,2024,17
Damar Hamlin,S,0,Bills,2.0,2024,17
