Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Laken Tomlinson,G,70,100%,0,0%,5,16%,0,Seahawks,2.0,2024,24
Stone Forsythe,T,70,100%,0,0%,5,16%,0,Seahawks,2.0,2024,24
Charles Cross,T,70,100%,0,0%,5,16%,0,Seahawks,2.0,2024,24
Geno Smith,QB,70,100%,0,0%,0,0%,0,Seahawks,2.0,2024,24
Connor Williams,C,70,100%,0,0%,0,0%,0,Seahawks,2.0,2024,24
Zach Charbonnet,RB,67,96%,0,0%,0,0%,0,Seahawks,2.0,2024,24
D.K. Metcalf,WR,61,87%,0,0%,0,0%,0,Seahawks,2.0,2024,24
Jaxon Smith-Njigba,WR,58,83%,0,0%,0,0%,0,Seahawks,2.0,2024,24
Noah Fant,TE,57,81%,0,0%,0,0%,0,Seahawks,2.0,2024,24
Tyler Lockett,WR,57,81%,0,0%,0,0%,0,Seahawks,2.0,2024,24
Anthony Bradford,G,55,79%,0,0%,5,16%,0,Seahawks,2.0,2024,24
AJ Barner,TE,25,36%,0,0%,10,32%,0,Seahawks,2.0,2024,24
Christian Haynes,G,15,21%,0,0%,5,16%,0,Seahawks,2.0,2024,24
Jake Bobo,WR,14,20%,0,0%,21,68%,0,Seahawks,2.0,2024,24
Brady Russell,TE,6,9%,0,0%,20,65%,0,Seahawks,2.0,2024,24
Laviska Shenault Jr.,WR,3,4%,0,0%,21,68%,0,Seahawks,2.0,2024,24
Kenny McIntosh,RB,2,3%,0,0%,5,16%,0,Seahawks,2.0,2024,24
Julian Love,SS,0,0%,68,100%,5,16%,0,Seahawks,2.0,2024,24
Tyrel Dodson,LB,0,0%,68,100%,5,16%,0,Seahawks,2.0,2024,24
Rayshawn Jenkins,SS,0,0%,68,100%,5,16%,0,Seahawks,2.0,2024,24
Riq Woolen,CB,0,0%,66,97%,5,16%,0,Seahawks,2.0,2024,24
Devon Witherspoon,CB,0,0%,66,97%,5,16%,0,Seahawks,2.0,2024,24
Leonard Williams,DT,0,0%,52,77%,5,16%,0,Seahawks,2.0,2024,24
Boye Mafe,LB,0,0%,50,74%,0,0%,0,Seahawks,2.0,2024,24
Derick Hall,LB,0,0%,45,66%,4,13%,0,Seahawks,2.0,2024,24
Tyrice Knight,LB,0,0%,44,65%,10,32%,0,Seahawks,2.0,2024,24
Tre Brown,CB,0,0%,39,57%,6,19%,0,Seahawks,2.0,2024,24
Byron Murphy,DT,0,0%,38,56%,5,16%,0,Seahawks,2.0,2024,24
Jarran Reed,NT,0,0%,37,54%,5,16%,0,Seahawks,2.0,2024,24
Dre'Mont Jones,DE,0,0%,35,52%,5,16%,0,Seahawks,2.0,2024,24
Johnathan Hankins,DT,0,0%,27,40%,0,0%,0,Seahawks,2.0,2024,24
Jerome Baker,LB,0,0%,21,31%,1,3%,0,Seahawks,2.0,2024,24
K'Von Wallace,FS,0,0%,13,19%,21,68%,0,Seahawks,2.0,2024,24
Trevis Gipson,LB,0,0%,7,10%,8,26%,0,Seahawks,2.0,2024,24
Mike Morris,DE,0,0%,2,3%,26,84%,0,Seahawks,2.0,2024,24
Myles Adams,DE,0,0%,1,1%,0,0%,0,Seahawks,2.0,2024,24
Coby Bryant,CB,0,0%,0,0%,21,68%,0,Seahawks,2.0,2024,24
Dareke Young,WR,0,0%,0,0%,21,68%,0,Seahawks,2.0,2024,24
Drake Thomas,LB,0,0%,0,0%,18,58%,0,Seahawks,2.0,2024,24
Dee Williams,WR,0,0%,0,0%,11,35%,0,Seahawks,2.0,2024,24
Jason Myers,K,0,0%,0,0%,10,32%,0,Seahawks,2.0,2024,24
Chris Stoll,LS,0,0%,0,0%,10,32%,0,Seahawks,2.0,2024,24
Michael Dickson,P,0,0%,0,0%,10,32%,0,Seahawks,2.0,2024,24
Nehemiah Pritchett,CB,0,0%,0,0%,6,19%,0,Seahawks,2.0,2024,24
George Holani,RB,0,0%,0,0%,6,19%,0,Seahawks,2.0,2024,24
McClendon Curtis,G,0,0%,0,0%,5,16%,0,Seahawks,2.0,2024,24
