Player,Pos,home_team,team,week,year,game_id
Aaron Rodgers,QB,0,Jets,2.0,2024,26
Breece Hall,RB,0,Jets,2.0,2024,26
Garrett Wilson,WR,0,Jets,2.0,2024,26
Allen Lazard,WR,0,Jets,2.0,2024,26
Tyler Conklin,TE,0,Jets,2.0,2024,26
Jeremy Ruckert,TE,0,Jets,2.0,2024,26
Morgan Moses,OL,0,Jets,2.0,2024,26
Tyron Smith,OL,0,Jets,2.0,2024,26
John Simpson,OL,0,Jets,2.0,2024,26
Alijah Vera-Tucker,G,0,Jets,2.0,2024,26
Joe Tippmann,C,0,Jets,2.0,2024,26
Micheal Clemons,DL,0,Jets,2.0,2024,26
Quinnen Williams,DL,0,Jets,2.0,2024,26
Javon Kinlaw,DT,0,Jets,2.0,2024,26
Jermaine Johnson II,LB,0,Jets,2.0,2024,26
C.J. Mosley,LB,0,Jets,2.0,2024,26
Quincy Williams,LB,0,Jets,2.0,2024,26
Sauce Gardner,CB,0,Jets,2.0,2024,26
Brandin Echols,CB,0,Jets,2.0,2024,26
Michael Carter II,CB,0,Jets,2.0,2024,26
Tony Adams,S,0,Jets,2.0,2024,26
Chuck Clark,S,0,Jets,2.0,2024,26
