Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Deshaun Watson,CLE,5,20,1,9,2.0,2024,19
Jerome Ford,CLE,7,64,0,36,2.0,2024,19
D'Onta Foreman,CLE,14,42,0,9,2.0,2024,19
Jameis Winston,CLE,2,4,0,2,2.0,2024,19
Jerry Jeudy,CLE,0,0,0,0,2.0,2024,19
Elijah Moore,CLE,0,0,0,0,2.0,2024,19
David Bell,CLE,0,0,0,0,2.0,2024,19
Amari Cooper,CLE,0,0,0,0,2.0,2024,19
Jordan Akins,CLE,0,0,0,0,2.0,2024,19
Cedric Tillman,CLE,0,0,0,0,2.0,2024,19
Pierre Strong,CLE,1,-5,0,-5,2.0,2024,19
Trevor Lawrence,JAX,2,45,0,33,2.0,2024,19
Travis Etienne,JAX,13,52,1,20,2.0,2024,19
D'Ernest Johnson,JAX,5,26,0,9,2.0,2024,19
Devin Duvernay,JAX,1,4,0,4,2.0,2024,19
Brian Thomas,JAX,0,0,0,0,2.0,2024,19
Brenton Strange,JAX,0,0,0,0,2.0,2024,19
Gabriel Davis,JAX,0,0,0,0,2.0,2024,19
Luke Farrell,JAX,0,0,0,0,2.0,2024,19
Parker Washington,JAX,0,0,0,0,2.0,2024,19
Christian Kirk,JAX,0,0,0,0,2.0,2024,19
