Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Baker Mayfield,TAM,0,0,0,0,0,2.0,2024,22
Bucky Irving,TAM,0,0,0,0,0,2.0,2024,22
Rachaad White,TAM,1,1,5,0,5,2.0,2024,22
Chris Godwin,TAM,8,7,117,1,41,2.0,2024,22
Mike Evans,TAM,6,3,42,0,16,2.0,2024,22
Jalen McMillan,TAM,2,1,21,0,21,2.0,2024,22
Cade Otton,TAM,2,0,0,0,0,2.0,2024,22
Jared Goff,DET,0,0,0,0,0,2.0,2024,22
Jack Fox,DET,0,0,0,0,0,2.0,2024,22
Jahmyr Gibbs,DET,7,7,22,0,9,2.0,2024,22
David Montgomery,DET,4,4,35,0,15,2.0,2024,22
Jameson Williams,DET,11,5,79,0,50,2.0,2024,22
Amon-Ra St. Brown,DET,18,11,119,0,20,2.0,2024,22
Kalif Raymond,DET,4,3,27,0,18,2.0,2024,22
Sione Vaki,DET,1,1,17,0,17,2.0,2024,22
Sam LaPorta,DET,3,2,13,0,7,2.0,2024,22
Tim Patrick,DET,4,2,12,0,10,2.0,2024,22
Tom Kennedy,DET,1,0,0,0,0,2.0,2024,22
