#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,SFO 30,3,1:35,7,Punt,0,49ers,2.0,2024,23
2,1,9:31,SFO 20,4,2:36,30,Blocked Punt,0,49ers,2.0,2024,23
3,1,4:45,SFO 10,15,9:18,88,Downs,0,49ers,2.0,2024,23
4,2,9:35,SFO 30,6,2:59,28,Downs,0,49ers,2.0,2024,23
5,2,4:38,SFO 35,5,2:45,65,Touchdown,0,49ers,2.0,2024,23
6,3,13:35,SFO 34,5,3:16,10,Punt,0,49ers,2.0,2024,23
7,3,7:41,SFO 13,2,0:48,0,Interception,0,49ers,2.0,2024,23
8,3,6:49,SFO 35,7,4:21,17,Fumble,0,49ers,2.0,2024,23
9,3,0:08,SFO 1,12,4:52,99,Touchdown,0,49ers,2.0,2024,23
10,4,3:30,SFO 30,9,2:18,57,Field Goal,0,49ers,2.0,2024,23
