Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Anthony Richardson,IND,17,34,204,10,28.6,415,12.2,130,7.6,3.8,74,4.4,1,3.1%,8,25.0%,1,4,4,2,7,18.9%,2,16.0,2.0,2024,20
Malik Willis,GNB,12,14,122,6,42.9,81,5.8,64,5.3,4.6,58,4.8,0,0.0%,1,7.1%,0,6,1,0,1,6.3%,2,11.0,2.0,2024,20
