Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Justin Fields,PIT,13,20,117,1,0,2,7,16,97.3,2.0,2024,30
Najee Harris,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
Cordarrelle Patterson,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
George Pickens,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,2.0,2024,30
Bo Nix,DEN,20,35,246,0,2,2,15,49,55.2,2.0,2024,30
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Tyler Badie,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Josh Reynolds,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Lil'Jordan Humphrey,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Greg Dulcich,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Michael Burton,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Troy Franklin,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
Nate Adkins,DEN,0,0,0,0,0,0,0,0,,2.0,2024,30
