Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,0,Bengals,2.0,2024,29
Zack Moss,RB,0,Bengals,2.0,2024,29
Ja'Marr Chase,WR,0,Bengals,2.0,2024,29
Erick All,TE,0,Bengals,2.0,2024,29
Drew Sample,TE,0,Bengals,2.0,2024,29
Mike Gesicki,TE,0,Bengals,2.0,2024,29
Trent Brown,OT,0,Bengals,2.0,2024,29
Orlando Brown Jr.,OT,0,Bengals,2.0,2024,29
Alex Cappa,G,0,Bengals,2.0,2024,29
Cordell Volson,G,0,Bengals,2.0,2024,29
Ted Karras,C,0,Bengals,2.0,2024,29
Trey Hendrickson,DE,0,Bengals,2.0,2024,29
Sam Hubbard,DE,0,Bengals,2.0,2024,29
B.J. Hill,DT,0,Bengals,2.0,2024,29
Jay Tufele,DT,0,Bengals,2.0,2024,29
Sheldon Rankins,DT,0,Bengals,2.0,2024,29
Logan Wilson,LB,0,Bengals,2.0,2024,29
Germaine Pratt,LB,0,Bengals,2.0,2024,29
Cam Taylor-Britt,CB,0,Bengals,2.0,2024,29
Daxton Hill,CB,0,Bengals,2.0,2024,29
Geno Stone,S,0,Bengals,2.0,2024,29
Vonn Bell,S,0,Bengals,2.0,2024,29
