Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Geno Smith,SEA,0,0,0,0,0,2.0,2024,24
Zach Charbonnet,SEA,5,5,31,0,9,2.0,2024,24
D.K. Metcalf,SEA,14,10,129,1,56,2.0,2024,24
Jaxon Smith-Njigba,SEA,16,12,117,0,24,2.0,2024,24
Jake Bobo,SEA,2,2,15,0,9,2.0,2024,24
Tyler Lockett,SEA,2,2,15,0,16,2.0,2024,24
Noah Fant,SEA,3,1,14,0,14,2.0,2024,24
Laviska Shenault Jr.,SEA,1,1,6,0,6,2.0,2024,24
Jacoby Brissett,NWE,0,0,0,0,0,2.0,2024,24
Antonio Gibson,NWE,1,1,7,0,7,2.0,2024,24
Rhamondre Stevenson,NWE,5,2,9,0,7,2.0,2024,24
Jamycal Hasty,NWE,0,0,0,0,0,2.0,2024,24
Hunter Henry,NWE,12,8,109,0,35,2.0,2024,24
Ja'Lynn Polk,NWE,3,2,12,1,7,2.0,2024,24
K.J. Osborn,NWE,2,1,7,0,7,2.0,2024,24
Austin Hooper,NWE,1,1,5,0,5,2.0,2024,24
