Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Josh Allen,BUF,13,19,139,5,26.3,139,7.3,53,4.1,2.8,86,6.6,0,0.0%,3,15.8%,0,4,2,0,2,10.0%,1,3.0,2.0,2024,17
Tua Tagovailoa,MIA,17,25,145,8,30.8,181,7.2,31,1.8,1.2,114,6.7,0,0.0%,7,28.0%,1,0,0,1,2,7.1%,2,8.5,2.0,2024,17
Skylar Thompson,MIA,8,14,80,4,26.7,128,9.1,41,5.1,2.9,39,4.9,1,7.1%,4,28.6%,1,1,0,2,3,18.8%,1,4.0,2.0,2024,17
