#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LVR 24,3,2:21,-8,Punt,0,Raiders,2.0,2024,27
2,1,8:29,LVR 30,6,4:10,10,Punt,0,Raiders,2.0,2024,27
3,1,2:13,LVR 40,3,1:33,6,Punt,0,Raiders,2.0,2024,27
4,2,14:06,LVR 28,8,4:47,37,Field Goal,0,Raiders,2.0,2024,27
5,2,6:00,LVR 47,2,0:57,2,Interception,0,Raiders,2.0,2024,27
6,2,2:25,LVR 46,5,0:48,21,Field Goal,0,Raiders,2.0,2024,27
7,2,0:03,LVR 30,1,0:03,-1,End of Half,0,Raiders,2.0,2024,27
8,3,11:42,LVR 30,7,4:06,45,Downs,0,Raiders,2.0,2024,27
9,3,6:08,BAL 46,7,3:32,46,Touchdown,0,Raiders,2.0,2024,27
10,4,12:11,LVR 30,7,2:50,64,Field Goal,0,Raiders,2.0,2024,27
11,4,7:36,LVR 30,9,3:42,70,Touchdown,0,Raiders,2.0,2024,27
12,4,2:21,BAL 43,6,1:54,23,Field Goal,0,Raiders,2.0,2024,27
