Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Pat Freiermuth,PIT,4,4,39,0,2.0,22,5.5,17,4.3,5.5,0,,0,0.0,0,107.3,2.0,2024,30
Jaylen Warren,PIT,2,2,19,0,1.0,0,0.0,19,9.5,0.0,0,,0,0.0,0,106.2,2.0,2024,30
George Pickens,PIT,4,2,29,0,2.0,23,11.5,6,3.0,12.0,0,,0,0.0,0,74.0,2.0,2024,30
Van Jefferson,PIT,3,2,14,0,,7,3.5,7,3.5,13.3,0,,0,0.0,0,77.1,2.0,2024,30
Calvin Austin III,PIT,2,1,6,0,1.0,6,6.0,0,0.0,11.5,0,,0,0.0,0,56.2,2.0,2024,30
Darnell Washington,PIT,1,1,5,1,1.0,5,5.0,0,0.0,5.0,0,,0,0.0,0,127.1,2.0,2024,30
Najee Harris,PIT,2,1,5,0,0.0,2,2.0,3,3.0,-0.5,0,,0,0.0,0,56.2,2.0,2024,30
Javonte Williams,DEN,5,5,48,0,2.0,0,0.0,48,9.6,0.0,0,,0,0.0,0,106.7,2.0,2024,30
Lil'Jordan Humphrey,DEN,5,4,50,0,2.0,14,3.5,36,9.0,5.0,0,,0,0.0,0,108.3,2.0,2024,30
Josh Reynolds,DEN,5,4,93,0,3.0,75,18.8,18,4.5,16.4,0,,0,0.0,0,118.7,2.0,2024,30
Greg Dulcich,DEN,8,3,16,0,,6,2.0,10,3.3,7.9,0,,2,25.0,0,45.8,2.0,2024,30
Marvin Mims,DEN,2,1,10,0,,2,2.0,8,8.0,27.5,0,,0,0.0,0,64.6,2.0,2024,30
Courtland Sutton,DEN,4,1,26,0,1.0,19,19.0,7,7.0,11.3,0,,0,0.0,1,14.6,2.0,2024,30
Michael Burton,DEN,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2,2.0,2024,30
Tyler Badie,DEN,1,1,2,0,0.0,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2,2.0,2024,30
Troy Franklin,DEN,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6,2.0,2024,30
Nate Adkins,DEN,1,0,0,0,,0,,0,,23.0,0,,0,0.0,0,39.6,2.0,2024,30
