Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Christian Rozeboom,LAR,0,4,4,100.0%,45.0,11.3,11.3,0.0,113.5,4.0,16.0,29.0,0,0,0,0.0,0,4,4,50.0%,2.0,2024,28
Tre'Davious White,LAR,0,5,4,80.0%,59.0,14.8,11.8,2.0,155.4,14.4,58.0,1.0,1,0,0,0.0,0,3,1,25.0%,2.0,2024,28
Kamren Curl,LAR,0,2,2,100.0%,83.0,41.5,41.5,1.0,158.3,29.0,58.0,25.0,0,0,0,0.0,0,8,2,20.0%,2.0,2024,28
Kamren Kinchens,LAR,0,2,2,100.0%,40.0,20.0,20.0,0.0,118.7,14.5,29.0,11.0,0,0,0,0.0,0,2,0,0.0%,2.0,2024,28
Kobie Turner,LAR,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-1.0,-1.0,3.0,0,1,0,1.0,2,3,1,25.0%,2.0,2024,28
Troy Reeder,LAR,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,-2.0,-2.0,10.0,0,0,0,0.0,0,8,0,0.0%,2.0,2024,28
Cobie Durant,LAR,0,3,1,33.3%,23.0,23.0,7.7,0.0,61.8,17.0,23.0,0.0,0,0,0,0.0,0,2,0,0.0%,2.0,2024,28
Quentin Lake,LAR,0,1,1,100.0%,18.0,18.0,18.0,0.0,118.7,4.0,4.0,14.0,0,0,0,0.0,0,11,1,8.3%,2.0,2024,28
Michael Hoecht,LAR,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-5.0,-5.0,7.0,1,0,0,0.0,0,5,2,28.6%,2.0,2024,28
John Johnson,LAR,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,8.0,8.0,1.0,0,0,0,0.0,0,2,0,0.0%,2.0,2024,28
Jared Verse,LAR,0,0,0,,,,,,,,,,3,2,0,0.0,2,7,2,22.2%,2.0,2024,28
Braden Fiske,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,3,50.0%,2.0,2024,28
Desjuan Johnson,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,2.0,2024,28
Josh Wallace,LAR,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,0,0,,2.0,2024,28
Byron Young,LAR,0,0,0,,,,,,,,,,5,0,0,0.0,0,2,1,33.3%,2.0,2024,28
Jalen Thompson,ARI,0,5,4,80.0%,69.0,17.3,13.8,0.0,118.7,13.6,43.0,26.0,1,0,0,0.0,0,5,0,0.0%,2.0,2024,28
Budda Baker,ARI,0,6,4,66.7%,55.0,13.8,9.2,0.0,95.8,9.2,42.0,13.0,0,0,0,0.0,0,8,1,11.1%,2.0,2024,28
Kyzir White,ARI,0,3,3,100.0%,34.0,11.3,11.3,0.0,113.9,0.7,2.0,32.0,1,0,0,0.0,0,7,0,0.0%,2.0,2024,28
Sean Murphy-Bunting,ARI,0,4,2,50.0%,24.0,12.0,6.0,0.0,68.7,8.5,24.0,0.0,1,1,0,0.0,1,2,0,0.0%,2.0,2024,28
Garrett Williams,ARI,0,3,2,66.7%,10.0,5.0,3.3,0.0,71.5,6.3,-6.0,16.0,1,0,0,0.0,0,1,2,66.7%,2.0,2024,28
Mack Wilson,ARI,0,2,2,100.0%,10.0,5.0,5.0,0.0,87.5,-2.0,-4.0,14.0,1,0,0,0.0,0,4,0,0.0%,2.0,2024,28
Dennis Gardeck,ARI,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,4.0,4.0,3.0,3,0,0,3.0,3,6,0,0.0%,2.0,2024,28
Krys Barnes,ARI,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,6.0,6.0,6.0,1,0,0,1.0,1,4,0,0.0%,2.0,2024,28
Starling Thomas,ARI,0,3,1,33.3%,0.0,0.0,0.0,0.0,42.4,0.0,-7.0,7.0,0,0,0,0.0,0,4,0,0.0%,2.0,2024,28
Max Melton,ARI,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,0,0,0,0.0,0,2,0,0.0%,2.0,2024,28
L.J. Collier,ARI,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,,2.0,2024,28
Justin Jones,ARI,0,1,0,0.0%,,,0.0,,39.6,-8.0,,,0,0,1,0.0,1,1,0,0.0%,2.0,2024,28
Victor Dimukeje,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,2.0,2024,28
Zaven Collins,ARI,0,0,0,,,,,,,,,,1,0,0,1.0,1,2,0,0.0%,2.0,2024,28
Xavier Thomas,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,2.0,2024,28
Owen Pappoe,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%,2.0,2024,28
Julian Okwara,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,2.0,2024,28
